CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,,,,
Time: 10:51:54 PM,,,,,,,,,,,,,,,,,,,,,
Station,"Anand Vihar, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,
Parameter,"AT,BP,PM10,PM2.5,RH,SR,Temp,Toluene,WD,WS,CO,Benzene,P-Xylene,NH3,NO,NO2,NOx,Ozone,SO2",,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T13:20:59Z 00:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Anand Vihar, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,
 , ,,Anand Vihar , , , , ,,,,,,,,,,,,,,
From Date,To Date,Code,AT,BP,PM10,PM2.5,RH,SR,Temp,Toluene,WD,WS,CO,Benzene,P-Xylene,NH3,NO,NO2,NOx,Ozone,SO2
18-10-2016 00:00,19-10-2016 00:00,AV,27.93,740.0,629.18,206.98,41.25,185.43,,,233.86,0.68,0.0,,,50.05,232.38,105.37,411.22,59.29,23.51
19-10-2016 00:00,20-10-2016 00:00,AV,28.34,740.0,610.96,166.44,40.17,182.41,,,206.68,0.63,0.0,,,53.0,280.43,111.37,475.31,29.74,21.28
20-10-2016 00:00,21-10-2016 00:00,AV,28.32,740.0,675.67,167.49,39.28,181.66,,,226.59,0.75,0.0,,,64.58,418.4,108.86,664.8,21.15,25.66
21-10-2016 00:00,22-10-2016 00:00,AV,28.37,740.0,665.39,205.27,39.89,182.44,,12.21,242.88,0.87,0.0,4.2,0.86,65.01,491.04,108.97,764.17,22.48,25.74
22-10-2016 00:00,23-10-2016 00:00,AV,28.65,740.0,639.06,165.44,39.76,182.49,,,247.68,0.9,0.0,,,64.58,257.59,100.45,441.11,20.29,15.43
23-10-2016 00:00,24-10-2016 00:00,AV,27.86,740.0,686.99,230.38,39.82,180.66,,,269.77,0.83,0.0,,,53.21,175.49,113.45,340.71,26.32,18.03
24-10-2016 00:00,25-10-2016 00:00,AV,27.94,740.0,654.97,209.15,38.63,178.77,,,260.21,0.71,0.0,,,44.95,213.01,108.45,383.62,25.61,20.55
25-10-2016 00:00,26-10-2016 00:00,AV,27.29,740.0,521.73,147.59,42.44,181.39,,,244.77,0.91,0.0,,,49.89,326.02,106.15,540.08,17.4,21.16
26-10-2016 00:00,27-10-2016 00:00,AV,27.26,740.0,653.01,257.92,45.36,175.94,,81.87,200.7,0.55,0.0,28.35,34.16,62.61,284.85,127.82,500.5,21.34,19.37
27-10-2016 00:00,28-10-2016 00:00,AV,26.45,740.0,787.57,333.98,44.05,177.08,,70.83,233.72,0.62,0.0,30.75,26.91,64.3,308.67,139.48,545.68,35.13,28.23
28-10-2016 00:00,29-10-2016 00:00,AV,25.82,740.0,660.76,392.89,43.12,174.58,,86.08,239.59,0.6,0.0,28.25,26.18,64.09,422.84,157.58,708.33,38.01,32.52
29-10-2016 00:00,30-10-2016 00:00,AV,24.87,740.0,714.7,402.73,48.39,166.55,,196.18,121.02,0.65,0.0,33.61,40.02,78.46,338.39,153.75,599.08,80.66,80.95
30-10-2016 00:00,31-10-2016 00:00,AV,24.37,740.0,1849.6,357.39,54.69,169.42,,104.81,123.26,0.74,0.0,26.43,20.57,95.36,194.16,108.8,362.08,78.84,47.05
31-10-2016 00:00,01-11-2016 00:00,AV,24.19,740.0,855.71,445.62,53.9,169.98,,56.81,143.17,0.39,0.0,23.97,21.05,116.09,255.87,112.41,449.57,64.35,86.75
01-11-2016 00:00,02-11-2016 00:00,AV,24.48,740.0,991.94,445.27,50.77,166.72,,57.57,199.43,0.38,0.0,30.07,25.39,124.89,311.57,138.49,548.8,27.83,31.06
02-11-2016 00:00,03-11-2016 00:00,AV,24.3,740.0,1210.4,446.33,52.86,160.33,,75.5,185.36,0.36,0.0,32.87,30.16,148.35,353.61,167.04,628.79,21.44,27.62
03-11-2016 00:00,04-11-2016 00:00,AV,24.92,740.0,1061.8,432.93,52.45,162.25,,117.55,217.64,0.4,0.0,35.2,37.7,147.93,454.06,155.22,750.73,27.92,35.03
04-11-2016 00:00,05-11-2016 00:00,AV,24.14,740.0,1181.95,449.53,54.44,169.9,,95.73,218.17,0.38,0.0,29.46,35.41,150.22,453.93,169.21,770.75,39.17,30.35
05-11-2016 00:00,06-11-2016 00:00,AV,22.23,740.0,1405.9,391.67,60.54,163.9,,35.73,247.49,0.47,0.0,16.33,15.2,142.18,351.3,163.26,625.11,41.41,23.34
06-11-2016 00:00,07-11-2016 00:00,AV,21.67,740.0,1650.33,583.28,63.84,162.95,,72.73,210.08,0.31,0.0,27.55,31.63,149.98,400.77,186.77,713.71,28.7,18.48
07-11-2016 00:00,08-11-2016 00:00,AV,23.06,740.0,1128.52,550.79,50.29,166.77,,44.62,245.57,0.7,0.0,20.71,20.32,112.79,286.56,150.25,525.18,22.42,20.01
08-11-2016 00:00,09-11-2016 00:00,AV,23.42,740.0,743.88,423.48,42.53,171.67,,22.57,274.53,1.03,0.0,13.69,7.83,84.09,168.47,142.23,356.77,23.83,24.46
09-11-2016 00:00,10-11-2016 00:00,AV,22.59,740.0,857.4,440.98,40.99,170.16,,34.46,231.3,0.52,0.0,17.2,11.38,80.58,287.02,168.5,542.1,28.15,23.86
10-11-2016 00:00,11-11-2016 00:00,AV,22.47,740.0,625.86,403.92,43.14,169.73,,58.92,194.59,0.38,0.0,18.18,18.75,96.73,488.9,192.02,747.55,40.19,30.27
11-11-2016 00:00,12-11-2016 00:00,AV,22.42,740.0,631.42,399.51,48.64,168.82,,97.74,119.31,0.82,0.0,20.12,23.38,113.67,440.52,158.88,712.78,41.86,42.7
12-11-2016 00:00,13-11-2016 00:00,AV,22.7,740.0,597.09,326.2,47.77,169.0,,64.67,132.0,0.97,0.0,11.57,11.14,110.61,283.98,138.33,502.46,39.37,37.66
13-11-2016 00:00,14-11-2016 00:00,AV,22.94,740.0,612.03,274.66,46.96,169.17,,40.53,134.64,0.74,0.0,11.35,10.37,103.44,241.51,127.26,443.19,76.94,70.01
14-11-2016 00:00,15-11-2016 00:00,AV,23.27,740.0,567.1,207.58,42.41,96.88,,30.13,132.38,0.43,0.0,10.84,11.31,79.92,232.45,117.21,421.92,50.6,31.42
15-11-2016 00:00,16-11-2016 00:00,AV,21.93,740.0,1019.73,312.04,44.59,169.28,,32.25,207.95,0.43,0.0,14.19,15.11,87.23,380.09,131.81,633.66,32.15,29.85
16-11-2016 00:00,17-11-2016 00:00,AV,21.17,740.0,974.92,338.38,41.37,173.25,,28.08,230.72,0.65,0.0,12.83,12.6,81.1,308.89,129.66,528.83,30.64,29.67
17-11-2016 00:00,18-11-2016 00:00,AV,21.72,740.0,656.51,237.53,37.98,179.63,,19.2,276.82,0.85,0.0,9.71,6.48,61.91,152.45,110.7,306.93,37.53,26.63
18-11-2016 00:00,19-11-2016 00:00,AV,21.12,740.0,885.95,279.31,43.07,177.7,,25.34,257.48,0.67,0.0,12.61,10.77,65.51,240.92,129.73,444.62,31.65,26.31
19-11-2016 00:00,20-11-2016 00:00,AV,21.31,740.0,1025.75,287.02,44.03,175.27,,63.65,221.12,0.42,0.0,15.71,16.2,85.84,311.39,149.66,553.71,53.37,39.1
20-11-2016 00:00,21-11-2016 00:00,AV,20.86,740.0,1347.57,375.55,50.02,174.16,,125.53,166.09,0.7,0.0,18.1,20.53,134.18,467.84,133.28,757.64,50.8,31.9
21-11-2016 00:00,22-11-2016 00:00,AV,21.61,740.0,1146.24,343.28,49.57,169.74,,61.25,185.29,0.48,0.0,18.06,20.27,134.64,459.15,165.06,676.72,49.66,33.95
22-11-2016 00:00,23-11-2016 00:00,AV,22.51,740.0,972.15,224.21,42.7,167.03,,41.45,246.14,0.62,0.0,17.43,20.99,110.75,390.85,141.28,652.3,20.91,25.84
23-11-2016 00:00,24-11-2016 00:00,AV,22.02,740.0,819.16,240.77,45.91,167.62,,29.48,251.92,0.57,0.0,13.58,12.06,85.31,352.68,142.96,592.63,24.06,45.14
24-11-2016 00:00,25-11-2016 00:00,AV,21.82,740.0,1015.87,294.17,43.44,164.68,,30.15,255.75,0.67,0.0,13.8,13.16,93.35,218.68,135.46,418.75,22.24,21.9
25-11-2016 00:00,26-11-2016 00:00,AV,23.34,740.0,665.0,137.2,30.62,166.08,,14.41,283.79,1.69,0.0,7.27,3.21,46.31,67.43,76.36,156.47,40.44,20.47
26-11-2016 00:00,27-11-2016 00:00,AV,24.27,740.0,572.97,124.87,31.13,166.98,,17.85,281.35,1.53,0.0,8.71,6.01,39.3,92.19,81.06,198.04,38.08,24.4
27-11-2016 00:00,28-11-2016 00:00,AV,23.37,740.0,667.16,157.3,33.45,165.79,,16.57,278.75,1.12,0.0,8.56,4.41,44.57,100.94,89.78,217.21,32.22,25.84
28-11-2016 00:00,29-11-2016 00:00,AV,22.28,740.0,625.25,196.04,32.92,166.64,,29.59,259.66,0.98,0.0,12.7,11.54,39.18,172.35,107.18,329.91,28.26,29.94
29-11-2016 00:00,30-11-2016 00:00,AV,20.92,740.0,987.41,375.46,49.25,162.78,,78.07,172.05,0.38,0.0,21.0,26.04,89.62,151.55,137.66,320.46,28.4,30.95
30-11-2016 00:00,01-12-2016 00:00,AV,19.57,740.0,598.07,316.83,71.69,153.68,,44.69,157.36,0.93,0.0,14.27,11.87,134.65,14.42,83.73,76.35,14.87,14.74
01-12-2016 00:00,02-12-2016 00:00,AV,20.09,740.0,621.42,371.74,72.8,162.41,,75.53,149.79,0.77,0.0,21.15,21.04,134.08,84.73,101.52,189.05,31.03,16.29
02-12-2016 00:00,03-12-2016 00:00,AV,19.86,740.0,772.45,344.26,68.31,162.28,,40.09,230.02,0.43,0.0,18.96,17.89,125.44,259.76,122.7,462.91,16.25,19.99
03-12-2016 00:00,04-12-2016 00:00,AV,19.39,740.0,954.52,274.69,56.49,163.07,,42.27,215.06,0.48,0.0,19.82,17.27,92.88,396.04,135.06,624.86,18.41,22.43
04-12-2016 00:00,05-12-2016 00:00,AV,18.85,740.0,1205.69,346.32,51.28,160.98,,48.81,254.55,0.51,0.0,20.17,23.5,124.37,525.02,135.45,825.57,16.51,21.74
05-12-2016 00:00,06-12-2016 00:00,AV,19.0,740.0,997.12,311.17,50.38,158.1,,32.34,221.0,0.53,0.0,16.49,17.46,4.26,14.38,5.82,26.1,15.12,24.29
06-12-2016 00:00,07-12-2016 00:00,AV,16.86,740.0,788.48,440.14,66.71,155.78,,85.92,102.66,1.16,0.0,29.8,24.19,88.22,27.4,48.17,75.19,23.09,20.87
07-12-2016 00:00,08-12-2016 00:00,AV,17.17,740.0,580.37,330.49,68.56,150.24,,64.55,142.53,0.55,0.0,25.72,14.25,85.79,81.35,78.7,181.22,61.44,31.58
08-12-2016 00:00,09-12-2016 00:00,AV,16.25,740.0,546.44,309.46,68.48,150.76,,50.45,135.17,0.76,0.0,24.41,18.04,85.82,174.35,98.73,326.03,12.79,27.09
09-12-2016 00:00,10-12-2016 00:00,AV,18.05,740.0,700.62,409.22,65.66,155.06,,58.83,143.16,0.77,0.0,21.43,19.54,37.87,42.11,33.81,88.43,14.7,25.35
10-12-2016 00:00,11-12-2016 00:00,AV,14.77,740.0,303.6,223.1,76.04,197.05,,21.82,105.35,1.84,0.0,13.13,2.63,5.28,2.43,6.09,11.84,11.3,22.55
11-12-2016 00:00,12-12-2016 00:00,AV,18.02,740.0,662.56,276.18,68.63,150.92,,36.52,174.03,0.89,0.0,15.47,12.59,0.13,0.18,0.21,0.23,13.01,25.13
12-12-2016 00:00,13-12-2016 00:00,AV,19.87,740.0,827.79,302.75,56.61,153.45,,46.34,210.73,0.43,0.0,18.86,19.98,63.85,163.12,81.38,290.75,13.88,26.24
13-12-2016 00:00,14-12-2016 00:00,AV,19.58,740.0,653.47,236.66,54.47,151.4,,37.15,212.06,0.43,0.0,15.61,14.1,1.12,8.04,0.31,0.33,16.55,24.34
14-12-2016 00:00,15-12-2016 00:00,AV,17.93,740.0,470.2,184.38,57.66,154.16,,33.26,253.44,0.52,0.0,16.31,11.36,,,,,17.28,23.09
15-12-2016 00:00,16-12-2016 00:00,AV,17.51,740.0,624.97,197.22,53.19,152.64,,29.06,258.76,0.68,0.0,15.1,12.46,,,,,17.3,24.28
16-12-2016 00:00,17-12-2016 00:00,AV,17.14,740.0,706.13,274.45,52.24,153.2,,48.7,215.13,0.37,0.0,21.79,21.19,10.5,,,,15.9,19.01
17-12-2016 00:00,18-12-2016 00:00,AV,16.58,740.0,695.85,274.62,56.57,150.7,,36.93,243.9,0.36,0.0,17.14,13.88,111.72,385.02,132.42,682.62,10.99,22.4
18-12-2016 00:00,19-12-2016 00:00,AV,16.34,740.0,648.99,263.85,53.2,151.36,,29.35,228.87,0.33,0.0,14.31,10.53,105.63,233.08,128.24,432.17,10.45,24.06
19-12-2016 00:00,20-12-2016 00:00,AV,16.9,740.0,656.42,277.7,54.8,147.76,,27.25,269.57,0.64,0.0,14.26,9.27,110.97,215.78,130.86,411.26,10.09,20.46
20-12-2016 00:00,21-12-2016 00:00,AV,18.02,740.0,400.08,174.73,51.06,139.8,20.31,13.66,281.02,1.23,0.0,7.52,3.92,86.9,104.89,106.06,237.74,8.83,21.99
21-12-2016 00:00,22-12-2016 00:00,AV,18.29,740.0,513.79,162.98,46.53,152.25,17.98,16.1,180.02,1.14,0.0,8.62,7.55,75.4,203.85,109.48,375.63,9.09,24.9
22-12-2016 00:00,23-12-2016 00:00,AV,17.46,740.0,726.27,273.19,49.96,150.01,,27.96,126.55,0.44,0.0,12.55,11.17,91.76,277.73,126.06,491.58,12.92,26.78
23-12-2016 00:00,24-12-2016 00:00,AV,16.91,740.0,1006.79,534.88,61.84,148.0,,52.93,225.79,0.34,0.0,19.65,20.82,136.77,387.95,150.56,652.06,13.43,26.21
24-12-2016 00:00,25-12-2016 00:00,AV,16.69,740.0,809.6,510.89,65.22,149.8,,73.7,120.12,1.28,0.0,18.83,19.83,129.9,350.24,116.41,464.01,15.72,19.39
25-12-2016 00:00,26-12-2016 00:00,AV,14.96,740.0,399.76,272.83,70.83,99.57,,18.45,216.26,1.17,0.0,9.15,3.36,101.53,80.75,86.98,181.5,10.84,22.48
26-12-2016 00:00,27-12-2016 00:00,AV,16.42,740.0,399.2,138.01,63.05,151.23,,22.22,282.18,0.7,0.0,11.29,6.15,83.75,149.37,94.44,288.13,10.57,22.68
27-12-2016 00:00,28-12-2016 00:00,AV,16.6,740.0,577.37,241.55,54.38,148.84,,30.54,259.3,0.63,0.0,14.9,11.3,72.28,202.66,104.41,369.8,10.23,23.37
28-12-2016 00:00,29-12-2016 00:00,AV,16.97,740.0,704.72,339.57,53.51,147.68,,49.53,214.29,0.41,0.0,17.08,17.88,99.49,441.75,156.35,701.96,29.86,26.05
29-12-2016 00:00,30-12-2016 00:00,AV,14.09,740.0,569.04,368.08,70.01,148.59,,47.2,110.22,1.81,0.0,14.23,11.2,135.12,211.61,89.3,322.05,29.8,18.98
30-12-2016 00:00,31-12-2016 00:00,AV,13.33,740.0,348.56,237.36,73.12,138.62,,27.53,100.86,1.93,0.0,11.87,5.18,95.18,38.37,77.29,120.11,9.92,21.67
31-12-2016 00:00,01-01-2017 00:00,AV,14.49,740.0,337.08,230.61,70.61,148.18,,30.49,107.24,1.48,0.0,11.7,7.44,89.7,57.92,83.3,141.31,10.6,21.68
01-01-2017 00:00,02-01-2017 00:00,AV,16.64,740.0,360.66,199.88,66.89,146.8,,45.28,130.47,1.06,0.0,13.6,9.98,93.35,226.43,78.61,303.87,24.92,23.6
02-01-2017 00:00,03-01-2017 00:00,AV,17.79,740.0,523.33,257.12,62.74,142.97,,39.74,172.84,0.59,0.0,18.2,17.25,101.0,243.17,87.5,409.61,22.59,21.93
03-01-2017 00:00,04-01-2017 00:00,AV,17.85,740.0,559.61,271.64,63.48,141.96,,45.72,236.36,0.41,0.0,23.35,20.62,105.47,333.5,112.12,555.34,11.79,23.64
04-01-2017 00:00,05-01-2017 00:00,AV,18.1,740.0,464.88,270.12,62.97,144.03,,55.34,163.43,0.95,0.0,20.79,24.41,116.01,445.23,99.09,546.58,13.25,23.45
05-01-2017 00:00,06-01-2017 00:00,AV,18.94,740.0,511.15,246.85,62.53,140.41,,31.08,181.99,0.39,0.0,12.85,10.26,115.62,203.33,115.91,380.0,13.47,23.65
06-01-2017 00:00,07-01-2017 00:00,AV,17.83,740.0,321.76,189.35,67.66,144.62,,22.2,103.17,2.19,0.0,8.09,4.34,109.57,67.77,67.89,122.06,16.13,19.45
07-01-2017 00:00,08-01-2017 00:00,AV,14.32,740.0,182.75,143.97,78.33,113.3,,14.93,97.11,2.81,0.0,6.31,1.48,64.27,21.82,39.52,57.95,12.31,21.08
08-01-2017 00:00,09-01-2017 00:00,AV,14.92,740.0,313.59,145.13,68.01,171.73,,21.31,139.06,0.85,0.0,7.15,3.37,50.28,64.64,60.1,130.83,17.49,41.28
09-01-2017 00:00,10-01-2017 00:00,AV,14.92,740.0,412.99,132.64,60.74,174.76,,15.86,248.26,0.45,0.0,8.24,3.36,53.57,100.95,73.15,202.15,18.04,29.29
10-01-2017 00:00,11-01-2017 00:00,AV,13.31,740.0,435.11,105.32,44.84,174.93,,14.18,284.64,0.81,0.0,6.67,2.86,43.11,122.18,80.2,237.6,26.95,25.48
11-01-2017 00:00,12-01-2017 00:00,AV,12.04,740.0,506.24,157.14,43.68,176.6,,15.3,258.96,0.7,0.0,8.66,3.3,44.74,125.14,89.01,250.25,25.59,26.92
12-01-2017 00:00,13-01-2017 00:00,AV,12.07,740.0,676.1,272.62,51.8,173.15,,23.54,247.93,0.49,0.0,13.91,6.86,62.45,206.24,104.45,374.72,20.69,83.05
13-01-2017 00:00,14-01-2017 00:00,AV,13.19,740.0,611.57,229.98,49.25,181.05,,25.57,259.89,0.54,0.0,12.57,6.98,61.87,199.33,104.19,365.06,21.87,29.44
14-01-2017 00:00,15-01-2017 00:00,AV,,,,,,,,,,,,,,,,,,,
15-01-2017 00:00,16-01-2017 00:00,AV,19.22,740.0,536.9,239.57,36.93,219.47,,23.92,152.26,0.75,0.0,10.3,6.97,,,,,38.72,38.55
16-01-2017 00:00,17-01-2017 00:00,AV,14.52,740.0,404.81,177.37,55.44,164.94,,16.62,221.57,1.1,0.0,8.08,2.97,76.53,73.08,78.44,169.66,20.16,28.68
17-01-2017 00:00,18-01-2017 00:00,AV,11.24,740.0,315.97,136.23,65.18,163.37,,15.29,271.02,1.02,0.0,8.68,2.67,57.12,81.04,63.02,163.52,19.34,21.18
18-01-2017 00:00,19-01-2017 00:00,AV,13.01,740.0,386.75,180.21,61.16,173.28,,40.67,234.77,0.64,0.0,20.77,7.13,,,,,18.66,27.73
19-01-2017 00:00,20-01-2017 00:00,AV,14.34,740.0,331.62,144.59,55.69,169.6,,40.65,283.65,1.13,0.0,20.48,7.1,,,,,21.38,27.5
20-01-2017 00:00,21-01-2017 00:00,AV,14.52,740.0,283.52,115.52,53.14,209.5,,30.93,286.37,1.2,0.0,16.22,4.18,48.24,91.17,97.13,211.05,26.73,24.27
21-01-2017 00:00,22-01-2017 00:00,AV,,,,,,,,,,,,,,,,,,,
22-01-2017 00:00,23-01-2017 00:00,AV,,,,,,,,,,,,,,,,,,,
23-01-2017 00:00,24-01-2017 00:00,AV,21.46,740.0,522.17,159.07,48.28,218.45,,37.8,266.44,0.71,0.0,14.93,10.89,72.61,145.94,109.67,296.95,20.64,27.64
24-01-2017 00:00,25-01-2017 00:00,AV,19.02,740.0,674.85,245.55,55.51,170.39,,61.33,213.68,0.45,0.0,18.26,14.41,82.13,294.6,122.33,509.83,18.86,32.77
25-01-2017 00:00,26-01-2017 00:00,AV,19.71,740.0,498.1,240.18,59.26,166.38,,57.33,118.38,1.85,0.0,13.87,10.94,106.44,182.72,86.71,246.04,22.88,28.54
26-01-2017 00:00,27-01-2017 00:00,AV,17.7,740.0,186.99,128.59,74.09,73.8,,28.58,126.84,1.79,0.0,8.89,2.58,83.24,41.58,59.29,99.23,12.75,28.13
27-01-2017 00:00,28-01-2017 00:00,AV,15.64,740.0,87.32,61.34,72.12,170.56,,14.26,268.29,1.03,0.0,6.13,2.42,56.48,91.26,57.25,174.77,11.92,21.67
28-01-2017 00:00,29-01-2017 00:00,AV,15.13,740.0,161.09,110.45,71.92,183.04,,21.3,281.85,0.95,0.0,10.83,3.64,46.54,92.58,62.38,181.72,13.92,20.87
29-01-2017 00:00,30-01-2017 00:00,AV,16.21,740.0,195.08,123.47,69.35,187.66,,17.54,282.89,0.78,0.0,8.21,4.28,43.94,109.91,70.81,212.4,16.85,20.82
30-01-2017 00:00,31-01-2017 00:00,AV,16.91,740.0,364.48,208.01,67.49,187.31,,26.78,218.01,0.35,0.0,12.94,8.91,55.88,221.69,92.27,384.64,16.59,23.22
31-01-2017 00:00,01-02-2017 00:00,AV,17.88,740.0,414.64,216.81,64.16,187.86,,34.75,226.96,0.52,0.0,11.04,9.64,75.18,202.34,82.46,349.65,16.41,33.87
01-02-2017 00:00,02-02-2017 00:00,AV,16.89,740.0,381.78,146.56,64.19,188.52,,20.67,250.87,0.67,0.0,9.71,6.73,75.11,216.73,86.86,373.33,15.8,23.62
02-02-2017 00:00,03-02-2017 00:00,AV,17.54,740.0,688.26,226.04,59.82,185.88,,42.74,205.39,0.45,0.0,18.05,15.51,91.35,310.7,107.76,520.3,18.84,22.11
03-02-2017 00:00,04-02-2017 00:00,AV,18.39,740.0,748.91,215.02,58.03,186.23,,33.37,160.03,0.38,0.0,11.42,8.59,102.77,254.39,108.19,443.05,21.43,28.01
04-02-2017 00:00,05-02-2017 00:00,AV,18.05,740.0,448.56,215.91,66.17,185.05,,29.99,106.2,2.06,0.0,7.0,5.51,108.06,148.52,75.74,199.36,13.46,21.38
05-02-2017 00:00,06-02-2017 00:00,AV,18.49,740.0,333.51,166.48,64.93,177.33,,18.11,110.19,2.0,0.0,4.92,2.62,78.2,157.13,62.32,162.13,13.83,23.29
06-02-2017 00:00,07-02-2017 00:00,AV,18.12,740.0,518.71,193.19,60.62,186.64,,19.83,235.74,0.99,0.0,8.22,5.42,77.16,129.07,68.22,237.05,13.71,21.75
07-02-2017 00:00,08-02-2017 00:00,AV,16.61,740.0,354.16,82.4,49.66,196.42,,10.29,288.09,1.24,0.0,4.36,1.85,49.41,71.69,68.26,157.27,16.69,21.53
08-02-2017 00:00,09-02-2017 00:00,AV,18.07,740.0,563.12,139.13,49.34,187.31,,14.59,249.96,0.58,0.0,6.92,3.24,50.41,100.15,88.88,214.38,15.6,21.63
09-02-2017 00:00,10-02-2017 00:00,AV,17.31,740.0,477.91,154.06,52.9,188.37,,12.49,224.6,0.86,0.0,6.26,2.76,56.45,96.96,71.9,191.7,15.13,23.68
10-02-2017 00:00,11-02-2017 00:00,AV,17.4,740.0,384.34,106.8,50.88,189.5,,13.08,285.94,1.19,0.0,5.89,3.32,51.99,98.41,75.9,199.06,15.27,22.65
11-02-2017 00:00,12-02-2017 00:00,AV,18.31,740.0,475.52,139.81,46.23,251.25,,14.56,254.24,0.58,0.0,7.12,2.61,49.46,124.3,90.54,250.12,15.78,25.12
12-02-2017 00:00,13-02-2017 00:00,AV,21.42,740.0,323.24,114.02,40.49,218.44,,11.08,192.9,0.65,0.0,4.79,1.92,54.67,29.31,106.33,128.83,15.1,43.74
13-02-2017 00:00,14-02-2017 00:00,AV,19.12,740.0,434.32,123.38,46.71,186.57,19.62,17.13,242.04,0.55,0.0,7.57,4.05,56.57,101.93,110.84,229.54,11.93,29.98
14-02-2017 00:00,15-02-2017 00:00,AV,19.49,740.0,499.62,139.63,47.68,192.42,19.47,25.47,272.26,0.8,0.0,10.65,6.4,66.96,130.52,125.29,294.25,11.38,31.42
15-02-2017 00:00,16-02-2017 00:00,AV,20.41,740.0,574.16,157.83,49.15,182.04,,27.42,263.69,0.59,0.0,13.63,7.98,77.85,168.4,129.73,345.57,10.31,23.92
16-02-2017 00:00,17-02-2017 00:00,AV,21.74,740.0,394.28,130.08,46.17,180.93,,17.69,274.1,0.91,0.0,7.65,3.73,76.34,106.94,120.05,253.0,9.47,26.63
17-02-2017 00:00,18-02-2017 00:00,AV,21.3,740.0,414.65,122.15,51.81,187.42,,15.72,269.0,0.87,0.0,7.62,3.75,84.23,131.61,115.38,282.47,9.58,23.49
18-02-2017 00:00,19-02-2017 00:00,AV,23.26,740.0,432.2,116.95,54.13,191.32,,22.15,276.87,0.74,0.0,9.42,6.1,92.89,144.28,114.87,299.4,10.03,23.44
19-02-2017 00:00,20-02-2017 00:00,AV,24.46,740.0,565.45,145.78,50.17,188.78,,22.85,230.84,0.57,0.0,9.83,7.46,99.25,196.96,109.35,366.39,10.78,25.92
20-02-2017 00:00,21-02-2017 00:00,AV,25.62,740.0,601.65,153.11,45.09,183.06,,41.72,175.33,0.6,0.0,10.16,9.09,97.24,198.97,113.06,372.38,23.22,37.4
21-02-2017 00:00,22-02-2017 00:00,AV,22.45,740.0,389.25,107.59,56.29,182.6,,15.17,250.05,1.03,0.0,7.45,3.34,112.35,108.42,108.81,245.01,10.58,25.3
22-02-2017 00:00,23-02-2017 00:00,AV,22.2,740.0,382.6,92.26,42.65,190.1,,18.32,171.65,0.74,0.0,5.9,2.87,79.09,156.28,120.78,321.1,22.37,27.72
23-02-2017 00:00,24-02-2017 00:00,AV,18.06,740.0,230.21,76.61,42.31,146.7,,12.99,202.66,0.72,0.0,6.21,1.6,69.78,93.39,108.27,222.98,10.12,22.78
24-02-2017 00:00,25-02-2017 00:00,AV,,,,,,,,,,,,,,,,,,,
25-02-2017 00:00,26-02-2017 00:00,AV,,,,,,,,,,,,,,,,,,,
26-02-2017 00:00,27-02-2017 00:00,AV,24.26,740.0,300.97,70.23,30.3,242.76,,14.24,284.04,1.14,0.0,5.7,3.0,47.41,103.93,130.48,258.21,9.42,26.36
27-02-2017 00:00,28-02-2017 00:00,AV,22.53,740.0,360.66,98.93,37.94,194.79,,16.16,234.89,0.62,0.0,7.64,4.14,61.33,128.04,123.26,284.69,9.91,25.25
28-02-2017 00:00,01-03-2017 00:00,AV,24.46,740.0,675.14,140.34,39.29,193.12,,37.48,138.66,0.54,0.0,11.53,11.3,79.81,317.0,143.51,540.3,34.9,29.69
01-03-2017 00:00,02-03-2017 00:00,AV,24.42,740.0,447.13,52.83,41.77,191.06,,36.21,136.09,1.28,0.0,8.92,8.55,83.98,176.18,111.09,304.3,46.34,30.23
02-03-2017 00:00,03-03-2017 00:00,AV,23.84,740.0,354.27,126.72,47.88,188.01,,15.86,164.67,0.76,0.0,6.1,2.55,84.27,65.0,99.13,163.19,19.72,37.97
03-03-2017 00:00,04-03-2017 00:00,AV,22.92,740.0,226.62,69.54,37.96,198.7,,12.55,179.99,0.76,0.0,5.63,1.94,60.91,61.67,94.7,170.42,12.59,27.39
04-03-2017 00:00,05-03-2017 00:00,AV,21.9,740.0,231.17,74.52,35.34,196.63,,15.01,270.58,0.88,0.0,7.14,2.56,54.54,81.51,98.45,199.03,13.65,24.13
05-03-2017 00:00,06-03-2017 00:00,AV,22.06,740.0,286.08,93.53,33.44,195.3,,12.95,277.37,1.01,0.0,7.4,1.91,45.12,81.43,100.19,200.4,14.96,24.65
06-03-2017 00:00,07-03-2017 00:00,AV,22.42,740.0,321.86,112.39,33.8,197.23,,15.97,263.71,0.87,0.0,8.77,2.93,45.27,96.22,108.0,227.62,13.38,25.67
