CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,
Time: 01:33:59 AM,,,,,,,,,,,,,,,,
Station,"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,
Parameter,"PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,AT,SO2,Benzene,Toluene,NH3",,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,
To,01-01-2018 T15:01:59Z 00:00,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,
 , ,,Mandir Marg , , , , ,,,,,,,,,
From Date,To Date,Code,PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Toluene,NH3
14-12-2016 00:00,15-12-2016 00:00,MM,0.0,,0.01,248.74,66.68,736.57,74.74,17.04,0.0,67.86,0.0,0.0,15.78,46.41
15-12-2016 00:00,16-12-2016 00:00,MM,0.0,,-0.05,241.49,64.74,736.53,74.26,34.58,0.0,94.06,0.0,0.0,21.45,42.5
16-12-2016 00:00,17-12-2016 00:00,MM,0.0,,0.02,251.59,64.15,736.52,73.06,71.02,0.0,152.17,0.0,0.0,28.79,39.03
17-12-2016 00:00,18-12-2016 00:00,MM,0.0,,-0.03,251.17,69.81,736.62,63.53,44.58,0.0,122.1,0.0,0.0,24.04,43.58
18-12-2016 00:00,19-12-2016 00:00,MM,0.0,,-0.04,247.95,68.32,736.59,72.23,41.19,0.0,120.11,0.0,0.0,16.77,44.27
19-12-2016 00:00,20-12-2016 00:00,MM,0.0,,-0.0,234.97,65.94,736.42,70.08,33.79,0.0,109.37,0.0,0.0,16.51,48.86
20-12-2016 00:00,21-12-2016 00:00,MM,0.0,,0.0,247.93,56.78,736.22,74.84,1.54,0.0,60.52,0.0,0.0,10.71,32.99
21-12-2016 00:00,22-12-2016 00:00,MM,0.0,,-0.05,237.99,56.05,736.18,77.46,16.98,0.0,73.0,0.0,0.0,14.18,47.22
22-12-2016 00:00,23-12-2016 00:00,MM,0.0,,-0.0,251.95,61.46,736.49,71.74,37.75,0.0,119.14,0.0,0.0,20.42,46.2
23-12-2016 00:00,24-12-2016 00:00,MM,0.0,,0.0,229.29,72.19,736.66,62.01,70.34,0.0,183.06,0.0,0.0,34.7,53.16
24-12-2016 00:00,25-12-2016 00:00,MM,0.0,,0.1,163.73,74.51,736.69,61.33,121.66,0.0,255.69,0.0,0.0,38.54,50.23
25-12-2016 00:00,26-12-2016 00:00,MM,0.0,,0.02,218.3,81.16,737.0,17.68,7.7,0.0,64.76,0.0,0.0,9.98,58.79
26-12-2016 00:00,27-12-2016 00:00,MM,0.0,,0.02,254.94,71.93,736.61,70.68,7.21,0.0,71.76,0.0,0.0,11.05,34.62
27-12-2016 00:00,28-12-2016 00:00,MM,0.0,,0.0,251.89,79.86,736.92,30.13,62.16,0.0,140.26,0.0,0.0,19.16,50.36
28-12-2016 00:00,29-12-2016 00:00,MM,0.0,,-0.03,236.64,63.86,736.51,78.97,124.36,0.0,237.47,0.0,0.0,24.26,41.35
29-12-2016 00:00,30-12-2016 00:00,MM,0.0,,0.1,159.09,75.79,736.75,66.76,123.81,0.0,235.55,0.0,0.0,18.31,57.36
30-12-2016 00:00,31-12-2016 00:00,MM,0.0,,0.09,133.73,70.31,736.51,149.79,29.5,0.0,109.07,0.0,0.0,7.35,47.95
31-12-2016 00:00,01-01-2017 00:00,MM,0.0,,0.08,154.55,77.05,736.71,101.85,44.94,0.0,121.19,0.0,0.0,8.73,24.56
01-01-2017 00:00,02-01-2017 00:00,MM,0.0,,0.04,210.02,76.83,736.73,71.91,62.52,0.0,130.38,0.0,0.0,10.29,21.04
02-01-2017 00:00,03-01-2017 00:00,MM,0.0,,-0.06,238.99,73.35,736.65,72.48,80.05,0.0,154.27,0.0,0.0,18.83,13.7
03-01-2017 00:00,04-01-2017 00:00,MM,0.0,,-0.02,240.69,75.11,736.7,68.31,77.79,0.0,156.76,0.0,0.0,25.76,14.28
04-01-2017 00:00,05-01-2017 00:00,MM,0.0,,0.09,207.96,70.9,736.64,69.3,142.91,0.0,237.11,0.0,0.0,27.98,7.6
05-01-2017 00:00,06-01-2017 00:00,MM,0.0,,-0.04,242.21,71.14,736.63,75.35,116.2,0.0,212.54,0.0,0.0,13.44,22.8
06-01-2017 00:00,07-01-2017 00:00,MM,0.0,,0.1,159.07,74.5,736.62,96.21,62.56,0.0,138.54,0.0,0.0,10.27,33.62
07-01-2017 00:00,08-01-2017 00:00,MM,0.0,,0.1,135.05,88.14,737.0,5.07,32.14,0.0,82.19,0.0,0.0,6.7,60.6
08-01-2017 00:00,09-01-2017 00:00,MM,0.0,,0.06,203.26,78.51,736.75,73.95,22.38,0.0,77.86,0.0,0.0,9.29,49.78
09-01-2017 00:00,10-01-2017 00:00,MM,0.0,,-0.01,287.55,70.74,736.56,60.87,14.45,0.0,73.75,0.0,0.0,10.21,37.85
10-01-2017 00:00,11-01-2017 00:00,MM,0.0,,0.0,252.26,68.24,736.54,47.82,6.57,0.0,50.86,0.0,0.0,7.22,37.39
11-01-2017 00:00,12-01-2017 00:00,MM,0.0,,-0.01,241.56,59.11,736.41,89.46,,,,0.0,0.0,9.94,
12-01-2017 00:00,13-01-2017 00:00,MM,0.0,,-0.03,255.5,64.97,736.54,83.68,22.73,0.0,79.15,0.0,0.0,13.21,28.96
13-01-2017 00:00,14-01-2017 00:00,MM,0.0,,0.01,258.39,62.07,736.5,86.51,54.53,0.0,132.51,0.0,0.0,15.39,28.68
14-01-2017 00:00,15-01-2017 00:00,MM,0.0,,,263.93,80.29,737.0,5.74,150.66,0.0,269.69,0.0,0.0,25.78,17.68
15-01-2017 00:00,16-01-2017 00:00,MM,0.0,,0.01,215.92,48.82,736.01,115.42,48.49,0.0,,0.0,0.0,8.91,30.45
16-01-2017 00:00,17-01-2017 00:00,MM,0.0,,0.08,248.3,69.3,736.6,74.92,2.34,0.0,43.44,0.0,0.0,7.94,32.01
17-01-2017 00:00,18-01-2017 00:00,MM,0.0,,-0.0,263.44,75.08,736.72,77.21,7.76,0.0,52.41,0.0,0.0,8.25,39.31
18-01-2017 00:00,19-01-2017 00:00,MM,0.0,,-0.05,250.41,70.62,736.57,84.58,22.21,0.0,83.91,0.0,0.0,10.27,32.11
19-01-2017 00:00,20-01-2017 00:00,MM,0.0,,0.04,268.55,64.53,736.51,89.23,6.19,0.0,58.23,0.0,0.0,8.03,37.66
20-01-2017 00:00,21-01-2017 00:00,MM,0.0,,0.01,252.71,62.91,736.5,92.43,10.28,0.0,61.1,0.0,0.0,8.22,36.57
21-01-2017 00:00,22-01-2017 00:00,MM,,,,,,,,,,,,,,
22-01-2017 00:00,23-01-2017 00:00,MM,,,,,,,,,,,,,,
23-01-2017 00:00,24-01-2017 00:00,MM,0.0,,-0.0,279.89,56.9,736.27,124.62,24.06,0.0,98.78,0.0,0.0,14.25,31.79
24-01-2017 00:00,25-01-2017 00:00,MM,0.0,,-0.05,254.41,66.72,736.54,81.14,64.56,0.0,154.66,0.0,0.0,17.34,34.54
25-01-2017 00:00,26-01-2017 00:00,MM,0.0,,0.08,173.01,69.98,736.47,66.05,110.32,0.0,218.9,0.0,0.0,20.58,27.58
26-01-2017 00:00,27-01-2017 00:00,MM,0.0,,-0.03,176.24,82.21,737.0,10.59,5.89,0.0,58.32,0.0,0.0,6.69,38.02
27-01-2017 00:00,28-01-2017 00:00,MM,0.0,,-0.03,244.26,80.75,736.84,78.74,3.02,0.0,40.19,0.0,0.0,6.26,31.87
28-01-2017 00:00,29-01-2017 00:00,MM,0.0,,0.05,253.89,80.71,736.82,95.75,5.51,0.0,47.63,0.0,0.0,7.24,29.84
29-01-2017 00:00,30-01-2017 00:00,MM,0.0,,-0.0,249.47,79.3,736.75,100.58,12.23,0.0,54.93,0.0,0.0,7.63,29.32
30-01-2017 00:00,31-01-2017 00:00,MM,0.0,,0.0,245.0,77.45,736.73,95.77,59.7,0.0,126.75,0.0,0.0,14.06,23.14
31-01-2017 00:00,01-02-2017 00:00,MM,0.0,,0.01,246.97,73.17,736.64,102.08,82.9,0.0,161.97,0.0,0.0,17.88,20.33
01-02-2017 00:00,02-02-2017 00:00,MM,0.0,,0.0,242.26,75.86,736.7,104.21,32.68,0.0,84.73,0.0,0.0,10.73,23.22
02-02-2017 00:00,03-02-2017 00:00,MM,0.0,,-0.05,239.99,70.62,736.62,94.97,105.53,0.0,196.11,0.0,0.0,20.37,17.5
03-02-2017 00:00,04-02-2017 00:00,MM,0.0,,-0.03,240.3,70.29,736.62,103.45,87.51,0.0,170.97,0.0,0.0,18.97,15.78
04-02-2017 00:00,05-02-2017 00:00,MM,0.0,,0.1,148.75,75.61,736.7,85.88,54.53,0.0,134.45,0.0,0.0,10.91,25.43
05-02-2017 00:00,06-02-2017 00:00,MM,0.0,,0.09,158.93,71.45,736.66,81.52,25.69,0.0,83.16,0.0,0.0,6.13,27.47
06-02-2017 00:00,07-02-2017 00:00,MM,0.0,,0.02,258.23,68.86,736.48,101.35,40.93,0.0,99.12,0.0,0.0,10.33,23.44
07-02-2017 00:00,08-02-2017 00:00,MM,0.0,,0.02,268.55,58.24,736.19,111.06,3.33,0.0,45.38,0.0,0.0,7.44,23.36
08-02-2017 00:00,09-02-2017 00:00,MM,0.0,,-0.05,262.41,61.7,736.51,107.56,18.57,0.0,70.58,0.0,0.0,9.64,21.35
09-02-2017 00:00,10-02-2017 00:00,MM,0.0,,0.04,254.12,63.29,736.44,105.47,16.94,0.0,64.74,0.0,0.0,7.69,21.14
10-02-2017 00:00,11-02-2017 00:00,MM,0.0,,0.03,256.94,61.37,736.48,108.2,14.45,0.0,57.31,0.0,0.0,8.55,19.66
11-02-2017 00:00,12-02-2017 00:00,MM,0.0,,-0.04,244.32,59.68,736.52,148.12,16.07,0.0,62.83,0.0,0.0,8.18,20.79
12-02-2017 00:00,13-02-2017 00:00,MM,0.0,,-0.06,258.56,47.17,736.04,133.35,4.94,0.0,65.17,0.0,0.0,7.89,50.28
13-02-2017 00:00,14-02-2017 00:00,MM,0.0,,0.02,272.15,56.55,736.35,107.08,10.12,0.0,66.82,0.0,0.0,8.44,49.7
14-02-2017 00:00,15-02-2017 00:00,MM,0.0,,0.01,249.54,58.9,736.44,107.75,7.59,0.0,61.36,0.0,0.0,9.73,36.28
15-02-2017 00:00,16-02-2017 00:00,MM,0.0,,-0.03,244.91,59.36,736.39,106.4,16.54,0.0,77.12,0.0,0.0,11.19,26.77
16-02-2017 00:00,17-02-2017 00:00,MM,0.0,,0.03,261.66,51.67,736.14,97.08,5.24,0.0,54.03,0.0,0.0,8.94,29.59
17-02-2017 00:00,18-02-2017 00:00,MM,0.0,,-0.0,248.56,58.42,736.16,90.15,3.8,0.0,54.43,0.0,0.0,8.3,30.72
18-02-2017 00:00,19-02-2017 00:00,MM,0.0,,0.02,260.36,62.74,736.47,107.98,10.93,0.0,69.41,0.0,0.0,10.73,29.34
19-02-2017 00:00,20-02-2017 00:00,MM,0.0,,-0.02,248.69,59.56,736.39,105.94,34.95,0.0,106.43,0.0,0.0,10.01,27.5
20-02-2017 00:00,21-02-2017 00:00,MM,0.0,,-0.02,239.48,55.3,736.24,105.49,158.03,0.0,295.04,0.0,0.0,14.24,5.61
21-02-2017 00:00,22-02-2017 00:00,MM,0.0,,-0.07,251.85,64.76,736.44,106.85,14.94,0.0,56.89,0.0,0.0,7.3,30.63
22-02-2017 00:00,23-02-2017 00:00,MM,0.0,,-0.01,255.78,54.38,736.34,110.83,12.94,0.0,63.35,0.0,0.0,7.96,22.09
23-02-2017 00:00,24-02-2017 00:00,MM,0.0,,-0.11,267.57,52.12,736.0,57.71,3.62,0.0,49.36,0.0,0.0,5.64,21.49
24-02-2017 00:00,25-02-2017 00:00,MM,,,,,,,,,,,,,,
25-02-2017 00:00,26-02-2017 00:00,MM,,,,,,,,,,,,,,
26-02-2017 00:00,27-02-2017 00:00,MM,0.0,,0.01,251.17,35.13,735.82,155.93,1.31,0.0,37.13,0.0,0.0,4.73,18.76
27-02-2017 00:00,28-02-2017 00:00,MM,0.0,,-0.04,254.87,46.52,735.92,112.57,20.1,0.0,72.93,0.0,0.0,7.53,20.51
28-02-2017 00:00,01-03-2017 00:00,MM,0.0,,0.02,228.65,48.8,736.06,107.25,88.51,0.0,196.7,0.0,0.0,17.94,20.89
01-03-2017 00:00,02-03-2017 00:00,MM,0.0,,0.03,204.19,48.81,736.0,91.78,54.29,0.0,147.03,0.0,0.0,18.81,24.67
02-03-2017 00:00,03-03-2017 00:00,MM,0.0,,-0.05,245.1,55.75,736.17,89.28,9.14,0.0,66.15,0.0,0.0,18.5,28.54
03-03-2017 00:00,04-03-2017 00:00,MM,0.0,,0.02,275.77,42.05,735.84,112.07,3.55,0.0,51.64,0.0,0.0,18.5,20.0
04-03-2017 00:00,05-03-2017 00:00,MM,0.0,,0.04,262.26,42.79,735.89,114.07,2.19,0.0,41.32,0.0,0.0,18.5,20.53
05-03-2017 00:00,06-03-2017 00:00,MM,0.0,,0.02,253.51,41.31,735.81,114.32,1.99,0.0,39.85,0.0,0.0,18.5,21.17
06-03-2017 00:00,07-03-2017 00:00,MM,0.0,,0.02,251.67,40.91,735.76,115.13,3.92,0.0,47.51,0.0,0.0,13.81,20.6
07-03-2017 00:00,08-03-2017 00:00,MM,0.0,,-0.01,218.59,40.86,735.72,112.51,19.77,0.0,96.33,0.0,0.0,8.22,20.11
08-03-2017 00:00,09-03-2017 00:00,MM,0.0,,-0.08,220.43,45.91,736.0,101.27,2.92,0.0,45.79,0.0,0.0,5.15,20.12
09-03-2017 00:00,10-03-2017 00:00,MM,0.0,,0.05,174.01,63.65,736.34,104.57,8.05,0.0,57.7,0.0,0.0,5.39,24.11
10-03-2017 00:00,11-03-2017 00:00,MM,0.0,,0.05,147.79,65.7,736.39,101.45,6.57,0.0,53.89,0.0,0.0,4.18,24.36
11-03-2017 00:00,12-03-2017 00:00,MM,0.0,,-0.02,214.82,58.24,736.35,103.11,4.27,0.0,44.21,0.0,0.0,4.54,19.21
12-03-2017 00:00,13-03-2017 00:00,MM,0.0,,-0.04,251.18,53.53,736.29,125.81,7.08,0.0,44.3,0.0,0.0,4.13,19.18
13-03-2017 00:00,14-03-2017 00:00,MM,0.0,,-0.02,263.81,47.41,735.96,127.7,2.07,0.0,30.01,0.0,0.0,3.5,18.92
14-03-2017 00:00,15-03-2017 00:00,MM,0.0,,-0.01,263.09,50.28,736.08,124.48,14.94,0.0,59.65,0.0,0.0,5.86,17.52
15-03-2017 00:00,16-03-2017 00:00,MM,0.0,,0.01,254.44,50.03,736.11,126.13,15.33,0.0,68.31,0.0,0.0,6.92,21.04
16-03-2017 00:00,17-03-2017 00:00,MM,0.0,,-0.05,248.08,46.57,735.97,122.08,22.6,0.0,80.62,0.0,0.0,7.94,22.34
17-03-2017 00:00,18-03-2017 00:00,MM,0.0,,0.05,266.35,52.89,736.27,126.05,5.68,0.0,47.21,0.0,0.0,5.9,23.64
18-03-2017 00:00,19-03-2017 00:00,MM,0.0,,-0.02,267.19,45.61,735.84,126.32,11.12,0.0,61.48,0.0,0.0,7.27,21.01
19-03-2017 00:00,20-03-2017 00:00,MM,0.0,,-0.06,250.36,50.9,736.14,115.8,27.18,0.0,87.99,0.0,0.0,8.32,21.04
20-03-2017 00:00,21-03-2017 00:00,MM,0.0,,0.0,238.16,52.17,736.26,127.94,7.56,0.0,52.37,0.0,0.0,6.75,31.32
21-03-2017 00:00,22-03-2017 00:00,MM,0.0,,-0.05,247.91,36.42,735.71,171.28,8.62,0.0,57.05,0.0,0.0,8.65,21.67
22-03-2017 00:00,23-03-2017 00:00,MM,0.0,,-0.06,253.34,41.81,735.72,124.86,14.79,0.0,71.15,0.0,0.0,8.49,22.92
23-03-2017 00:00,24-03-2017 00:00,MM,0.0,,-0.03,258.66,42.48,735.84,121.41,22.03,0.0,82.32,0.0,0.0,9.21,25.81
24-03-2017 00:00,25-03-2017 00:00,MM,0.0,,0.04,263.1,43.54,735.95,119.5,3.5,0.0,48.17,0.0,0.0,7.37,24.21
25-03-2017 00:00,26-03-2017 00:00,MM,0.0,,0.04,259.37,39.1,735.79,124.89,2.22,0.0,42.11,0.0,0.0,6.33,21.43
26-03-2017 00:00,27-03-2017 00:00,MM,0.0,,0.07,249.77,37.24,735.76,124.88,1.98,0.0,38.11,0.0,0.0,4.82,22.78
27-03-2017 00:00,28-03-2017 00:00,MM,0.0,,0.08,259.53,35.1,735.74,146.29,1.5,0.0,33.07,0.0,0.0,4.68,23.21
28-03-2017 00:00,29-03-2017 00:00,MM,0.0,,0.06,261.54,27.12,735.52,242.43,1.97,0.0,41.62,0.0,0.0,5.98,22.88
29-03-2017 00:00,30-03-2017 00:00,MM,0.0,,0.03,257.64,28.89,735.59,174.24,1.91,0.0,38.06,0.0,0.0,6.71,20.2
30-03-2017 00:00,31-03-2017 00:00,MM,0.0,,-0.01,258.65,34.93,735.73,125.9,2.14,0.0,40.9,0.0,0.0,6.91,19.45
31-03-2017 00:00,01-04-2017 00:00,MM,0.0,,-0.02,258.79,35.08,735.74,122.01,12.54,0.0,63.36,0.0,0.0,8.56,20.33
01-04-2017 00:00,02-04-2017 00:00,MM,0.0,,0.03,251.03,33.69,735.66,126.88,5.69,0.0,54.74,0.0,0.0,8.62,21.52
02-04-2017 00:00,03-04-2017 00:00,MM,0.0,,0.04,258.69,31.87,735.62,126.43,2.8,0.0,46.16,0.0,0.0,6.17,21.35
03-04-2017 00:00,04-04-2017 00:00,MM,0.0,,-0.01,263.13,25.39,735.57,125.57,5.15,0.0,57.57,0.0,0.0,7.89,19.13
04-04-2017 00:00,05-04-2017 00:00,MM,0.0,,-0.07,234.15,34.08,735.73,103.06,8.97,0.0,56.54,0.0,0.0,5.71,21.45
05-04-2017 00:00,06-04-2017 00:00,MM,0.0,,-0.05,160.63,48.84,736.15,133.42,7.66,0.0,50.73,0.0,0.0,4.27,24.56
06-04-2017 00:00,07-04-2017 00:00,MM,0.0,,0.02,177.97,31.22,735.52,135.51,3.4,0.0,41.43,0.0,0.0,4.18,21.34
07-04-2017 00:00,08-04-2017 00:00,MM,0.0,,-0.03,243.62,24.05,735.37,131.82,9.03,0.0,60.43,0.0,0.0,6.53,18.69
08-04-2017 00:00,09-04-2017 00:00,MM,0.0,,0.0,245.95,20.25,735.38,136.66,19.06,0.0,77.22,0.0,0.0,7.43,18.85
09-04-2017 00:00,10-04-2017 00:00,MM,0.0,,0.06,273.89,17.34,735.3,140.55,1.48,0.0,38.82,0.0,0.0,4.66,15.09
10-04-2017 00:00,11-04-2017 00:00,MM,0.0,,0.09,265.98,17.89,735.3,142.33,1.25,0.0,34.38,0.0,0.0,4.31,16.92
11-04-2017 00:00,12-04-2017 00:00,MM,0.0,,0.08,261.43,16.46,735.13,141.32,1.35,0.0,41.3,0.0,0.0,5.74,18.06
12-04-2017 00:00,13-04-2017 00:00,MM,0.0,,0.03,259.14,20.16,735.39,138.03,20.47,0.0,79.48,0.0,0.0,9.42,20.03
13-04-2017 00:00,14-04-2017 00:00,MM,0.0,,-0.04,243.16,22.07,735.47,137.39,81.2,0.0,176.9,0.0,0.0,14.9,21.74
14-04-2017 00:00,15-04-2017 00:00,MM,0.0,,-0.02,219.81,29.18,735.56,131.89,127.21,0.0,268.21,0.0,0.0,15.15,25.56
15-04-2017 00:00,16-04-2017 00:00,MM,0.0,,0.01,239.11,26.04,735.43,133.92,45.77,0.0,144.24,0.0,0.0,13.43,23.51
16-04-2017 00:00,17-04-2017 00:00,MM,0.0,,-0.04,212.96,27.83,735.59,132.61,23.05,0.0,112.35,0.0,0.0,8.37,26.27
17-04-2017 00:00,18-04-2017 00:00,MM,0.0,,0.05,180.79,36.32,735.74,133.22,29.93,0.0,121.13,0.0,0.0,7.35,28.37
18-04-2017 00:00,19-04-2017 00:00,MM,0.0,,0.01,217.27,31.26,735.41,131.94,30.21,0.0,111.34,0.0,0.0,9.67,28.51
19-04-2017 00:00,20-04-2017 00:00,MM,0.0,,-0.02,248.83,18.03,735.39,136.85,52.04,0.0,126.13,0.0,0.0,9.15,19.67
20-04-2017 00:00,21-04-2017 00:00,MM,0.0,,-0.0,245.39,22.37,735.5,135.99,52.64,0.0,132.68,0.0,0.0,8.93,19.63
21-04-2017 00:00,22-04-2017 00:00,MM,0.0,,0.1,130.42,40.7,735.9,179.66,3.48,0.0,52.9,0.0,0.0,5.25,26.55
22-04-2017 00:00,23-04-2017 00:00,MM,,,,,,,,,,,,,,
23-04-2017 00:00,24-04-2017 00:00,MM,0.0,,-0.05,246.18,20.21,735.32,178.98,12.01,0.0,56.14,0.0,0.0,5.59,17.16
24-04-2017 00:00,25-04-2017 00:00,MM,0.0,,0.02,256.46,27.91,735.58,141.85,4.69,0.0,44.82,0.0,0.0,5.88,18.04
25-04-2017 00:00,26-04-2017 00:00,MM,0.0,,-0.0,257.61,23.72,735.47,154.22,2.95,0.0,51.79,0.0,0.0,6.43,17.97
26-04-2017 00:00,27-04-2017 00:00,MM,0.0,,-0.03,229.12,19.51,735.29,199.82,3.95,0.0,48.05,0.0,0.0,3.72,16.4
27-04-2017 00:00,28-04-2017 00:00,MM,0.0,,-0.03,231.62,24.64,735.45,119.99,9.37,0.0,58.65,0.0,0.0,4.91,18.03
28-04-2017 00:00,29-04-2017 00:00,MM,0.0,,-0.05,232.94,27.78,735.67,145.6,15.62,0.0,71.19,0.0,0.0,5.9,20.57
29-04-2017 00:00,30-04-2017 00:00,MM,0.0,,-0.11,206.49,24.42,735.42,132.25,67.97,0.0,158.59,0.0,0.0,6.79,18.5
30-04-2017 00:00,01-05-2017 00:00,MM,0.0,,-0.02,179.91,32.82,735.68,136.15,4.19,0.0,52.08,0.0,0.0,4.58,20.43
01-05-2017 00:00,02-05-2017 00:00,MM,0.0,,-0.1,245.83,28.48,735.6,143.79,8.7,0.0,57.66,0.0,0.0,5.16,20.61
02-05-2017 00:00,03-05-2017 00:00,MM,0.0,,0.0,234.32,25.54,735.54,137.53,84.25,0.0,205.14,0.0,0.0,10.52,21.18
03-05-2017 00:00,04-05-2017 00:00,MM,0.0,,0.0,202.04,29.92,735.67,94.58,48.92,0.0,153.43,0.0,0.0,7.93,25.09
04-05-2017 00:00,05-05-2017 00:00,MM,0.0,,0.01,256.72,28.57,735.48,139.23,5.96,0.0,56.19,0.0,0.0,5.41,23.1
05-05-2017 00:00,06-05-2017 00:00,MM,0.0,,-0.01,261.29,25.24,735.53,138.36,16.12,0.0,83.25,0.0,0.0,9.15,24.84
06-05-2017 00:00,07-05-2017 00:00,MM,0.0,,-0.01,227.18,24.77,735.46,173.55,33.1,0.0,111.59,0.0,0.0,9.23,24.36
07-05-2017 00:00,08-05-2017 00:00,MM,0.0,,-0.03,252.27,17.13,735.35,104.48,,,,0.0,0.0,2.61,
08-05-2017 00:00,09-05-2017 00:00,MM,0.0,,-0.07,219.31,23.48,735.54,127.16,2.15,0.0,104.24,0.0,0.0,0.98,
09-05-2017 00:00,10-05-2017 00:00,MM,0.0,,0.03,181.34,29.86,735.72,135.37,0.99,0.0,52.83,0.0,0.0,,0.32
10-05-2017 00:00,11-05-2017 00:00,MM,0.0,,0.06,152.26,41.58,736.01,139.95,1.78,0.0,43.75,0.0,0.0,,0.93
11-05-2017 00:00,12-05-2017 00:00,MM,0.0,,0.06,211.77,35.38,735.73,145.83,8.16,0.0,69.87,0.0,0.0,,0.55
12-05-2017 00:00,13-05-2017 00:00,MM,0.0,,-0.01,229.38,33.38,735.79,130.15,17.18,0.0,91.05,0.0,0.0,,0.42
13-05-2017 00:00,14-05-2017 00:00,MM,0.0,,0.04,259.93,32.38,735.58,137.46,48.97,0.0,137.47,0.0,0.0,,1.37
14-05-2017 00:00,15-05-2017 00:00,MM,0.0,,0.03,253.34,23.52,735.49,145.06,16.2,0.0,80.35,0.0,0.0,,1.22
15-05-2017 00:00,16-05-2017 00:00,MM,0.0,,-0.04,246.27,21.77,735.43,152.24,23.5,0.0,85.55,0.0,0.0,,1.14
16-05-2017 00:00,17-05-2017 00:00,MM,0.0,,0.01,256.55,25.19,735.59,147.98,5.71,0.0,47.09,0.0,0.0,17.76,29.16
17-05-2017 00:00,18-05-2017 00:00,MM,0.0,,-0.05,206.32,34.91,735.82,110.5,0.9,0.0,26.55,0.0,0.0,13.32,10.65
18-05-2017 00:00,19-05-2017 00:00,MM,0.0,,-0.01,211.64,36.99,735.76,131.58,2.25,0.0,51.18,0.0,0.0,14.81,17.27
19-05-2017 00:00,20-05-2017 00:00,MM,0.0,,-0.05,211.38,34.6,735.76,124.41,23.52,0.0,108.81,0.0,0.0,10.81,13.02
20-05-2017 00:00,21-05-2017 00:00,MM,0.0,,0.0,214.61,31.47,735.78,132.95,72.07,0.0,177.35,0.0,0.0,8.69,12.03
21-05-2017 00:00,22-05-2017 00:00,MM,0.0,,0.03,230.64,43.89,735.96,131.68,38.46,0.0,100.69,0.0,0.0,17.62,16.96
22-05-2017 00:00,23-05-2017 00:00,MM,0.0,,0.02,257.14,60.34,736.28,44.41,44.02,0.0,115.3,0.0,0.0,24.14,26.17
23-05-2017 00:00,24-05-2017 00:00,MM,0.0,,-0.05,240.93,41.73,735.88,150.99,43.24,0.0,118.34,0.0,0.0,16.22,27.46
24-05-2017 00:00,25-05-2017 00:00,MM,0.0,,0.03,182.19,38.82,735.78,150.03,15.92,0.0,80.86,0.0,0.0,9.46,29.06
25-05-2017 00:00,26-05-2017 00:00,MM,0.0,,0.05,221.3,31.93,735.69,144.68,15.88,0.0,84.84,0.0,0.0,8.41,24.48
26-05-2017 00:00,27-05-2017 00:00,MM,0.0,,0.03,197.57,31.74,735.67,148.89,11.87,0.0,74.26,0.0,0.0,8.08,23.21
27-05-2017 00:00,28-05-2017 00:00,MM,0.0,,0.09,127.72,39.18,736.0,154.0,1.52,0.0,43.99,0.0,0.0,7.21,22.45
28-05-2017 00:00,29-05-2017 00:00,MM,0.0,,0.1,127.19,52.83,736.16,156.46,2.05,0.0,42.1,0.0,0.0,5.85,24.55
29-05-2017 00:00,30-05-2017 00:00,MM,0.0,,0.03,165.7,61.31,736.18,125.4,3.01,0.0,49.14,0.0,0.0,5.4,26.54
30-05-2017 00:00,31-05-2017 00:00,MM,0.0,,0.05,155.66,51.16,736.27,153.0,4.7,0.0,55.59,0.0,0.0,,26.85
31-05-2017 00:00,01-06-2017 00:00,MM,0.0,,0.07,161.36,65.26,736.41,98.72,16.13,0.0,67.83,0.0,0.0,,28.12
01-06-2017 00:00,02-06-2017 00:00,MM,0.0,,-0.0,239.95,56.78,736.33,153.83,17.78,0.0,73.5,0.0,0.0,,29.14
02-06-2017 00:00,03-06-2017 00:00,MM,0.0,,-0.04,246.77,42.22,735.85,158.85,12.81,0.0,67.7,0.0,0.0,,24.46
03-06-2017 00:00,04-06-2017 00:00,MM,0.0,,0.02,252.64,31.5,735.61,158.15,16.23,0.0,74.21,0.0,0.0,,20.53
04-06-2017 00:00,05-06-2017 00:00,MM,0.0,,0.01,243.37,22.74,735.35,154.19,8.75,0.0,53.07,0.0,0.0,,16.66
05-06-2017 00:00,06-06-2017 00:00,MM,0.0,,-0.07,236.65,25.33,735.55,155.62,12.9,0.0,59.44,0.0,0.0,,19.15
06-06-2017 00:00,07-06-2017 00:00,MM,0.0,,-0.03,212.55,33.29,735.73,150.14,3.13,0.0,31.53,0.0,0.0,,15.06
