"Date","Station","WS","WD","AT","RH","SR","BP","PM2.5","Temp","Aerosol_Type_Land","GC"
2016-09-30,"SHAD",0.78,70.38,NA,58.6,279.18,NA,0,33.12,1.9800079002809,4
2016-10-01,"AV",1.37,102.89,32.54,55.67,192.32,740,123.49,NA,1.74110012360939,3
2016-10-01,"AV",1.37,102.89,32.54,55.67,192.32,740,123.49,NA,1.93773179777474,3
2016-10-01,"IHBAS",0.96,70.98,32.52,65.24,221.01,1006.22,96.51,NA,1.93773179777474,3
2016-10-01,"IHBAS",0.96,70.98,32.52,65.24,221.01,1006.22,96.51,NA,1.74110012360939,3
2016-10-01,"MM",NA,217.89,NA,67.23,110.78,736.52,0,NA,1.74110012360939,3
2016-10-01,"MM",NA,217.89,NA,67.23,110.78,736.52,0,NA,1.93773179777474,3
2016-10-01,"PB ",0.76,100.1,30.22,65.81,88.86,738,0,NA,NA,0
2016-10-01,"RKP",0.69,235.03,29.11,61.95,112.36,733.78,0,NA,1.74110012360939,3
2016-10-01,"RKP",0.69,235.03,29.11,61.95,112.36,733.78,0,NA,1.93773179777474,3
2016-10-01,"SHAD",0.92,93.28,NA,63.18,244.41,NA,0,32.38,1.74110012360939,4
2016-10-01,"SHAD",0.92,93.28,NA,63.18,244.41,NA,0,32.38,1.93773179777474,4
2016-10-02,"AV",1.28,124.04,32.74,57.87,189.15,740,89.8,NA,1.90214187463156,3
2016-10-02,"IHBAS",0.94,124.3,32.22,70.27,168.33,1007.59,83.55,NA,1.90214187463156,3
2016-10-02,"MM",NA,205.76,NA,68.99,100.17,736.59,0,NA,1.90214187463156,3
2016-10-02,"PB ",0.83,99.05,30.23,67.48,77.78,738,0,NA,NA,0
2016-10-02,"RKP",0.66,220.24,29.32,63.6,95.75,733.95,0,NA,1.90214187463156,3
2016-10-02,"SHAD",0.87,117.89,NA,66.01,203.19,NA,0,32.37,1.90214187463156,4
2016-10-03,"AV",1.1,138.8,33.03,57.75,175.6,740,118.66,NA,1.89426072114359,3
2016-10-03,"AV",1.1,138.8,33.03,57.75,175.6,740,118.66,NA,1.98565480696442,3
2016-10-03,"IHBAS",0.95,139.24,32.42,69.36,148.3,1005.98,116.56,NA,1.89426072114359,3
2016-10-03,"IHBAS",0.95,139.24,32.42,69.36,148.3,1005.98,116.56,NA,1.98565480696442,3
2016-10-03,"MM",NA,245.64,NA,67.63,101.69,736.5,0,NA,1.98565480696442,3
2016-10-03,"MM",NA,245.64,NA,67.63,101.69,736.5,0,NA,1.89426072114359,3
2016-10-03,"PB ",0.95,88.48,30.42,68.61,87.29,738,0,NA,NA,0
2016-10-03,"RKP",0.67,223.74,30.04,61.2,109.16,734.16,0,NA,1.89426072114359,3
2016-10-03,"RKP",0.67,223.74,30.04,61.2,109.16,734.16,0,NA,1.98565480696442,3
2016-10-03,"SHAD",0.84,107.6,NA,67.95,198.32,NA,0,32.54,1.89426072114359,4
2016-10-03,"SHAD",0.84,107.6,NA,67.95,198.32,NA,0,32.54,1.98565480696442,4
2016-10-04,"AV",0.82,156.78,30.26,66.61,163.46,740,193.32,NA,1.91518620189569,3
2016-10-04,"IHBAS",0.97,172.21,29.9,77.57,119.21,1004.06,114.49,NA,1.91518620189569,3
2016-10-04,"MM",NA,240.22,NA,77.79,64.13,736.8,0,NA,1.91518620189569,3
2016-10-04,"PB ",0.89,100.81,27.64,76.85,64.02,738.57,0,NA,NA,0
2016-10-04,"RKP",0.84,238.54,27.42,68.82,88.16,733.87,0,NA,1.91518620189569,3
2016-10-04,"SHAD",0.64,137.46,NA,76.47,230.06,NA,0,31.85,1.91518620189569,4
2016-10-05,"AV",0.54,205.25,28.61,68.33,180.28,740,113.79,NA,1.7982518959217,3
2016-10-05,"AV",0.54,205.25,28.61,68.33,180.28,740,113.79,NA,1.89879013494649,3
2016-10-05,"IHBAS",0.95,225.66,28.22,78.5,97.93,1003.73,62.04,NA,1.89879013494649,3
2016-10-05,"IHBAS",0.95,225.66,28.22,78.5,97.93,1003.73,62.04,NA,1.7982518959217,3
2016-10-05,"MM",NA,247.02,NA,80.25,62.42,736.85,0,NA,1.89879013494649,3
2016-10-05,"MM",NA,247.02,NA,80.25,62.42,736.85,0,NA,1.7982518959217,3
2016-10-05,"PB ",0.61,99.01,25.82,76.98,47.04,738,0,NA,NA,0
2016-10-05,"RKP",0.5,238.91,24.83,73.5,43.43,733.4,0,NA,1.89879013494649,3
2016-10-05,"RKP",0.5,238.91,24.83,73.5,43.43,733.4,0,NA,1.7982518959217,3
2016-10-05,"SHAD",0.52,224.52,NA,81.39,173.12,NA,0,29.79,1.7982518959217,4
2016-10-05,"SHAD",0.52,224.52,NA,81.39,173.12,NA,0,29.79,1.89879013494649,4
2016-10-06,"AV",0.93,158.55,30.2,65.22,187.57,740,154.74,NA,1.76317670180454,3
2016-10-06,"IHBAS",0.98,177.39,30.06,73.83,154.23,1005.27,116.2,NA,1.76317670180454,3
2016-10-06,"MM",NA,249.19,NA,75.62,93.4,736.68,0,NA,1.76317670180454,3
2016-10-06,"PB ",0.85,100.39,27.75,72.68,83.82,738,0,NA,NA,0
2016-10-06,"RKP",0.58,217.66,26.89,67.53,97,733.56,0,NA,1.76317670180454,3
2016-10-06,"SHAD",0.64,161.84,NA,80.75,187.82,NA,0,30.16,1.76317670180454,4
2016-10-07,"AV",0.73,243.54,31,58.87,193.11,740,132.29,NA,1.95505752876438,3
2016-10-07,"IHBAS",1.03,266.99,30.8,66.13,214.48,1005.81,96.65,NA,1.95505752876438,3
2016-10-07,"MM",NA,249.73,NA,69.38,109.96,736.58,0,NA,1.95505752876438,3
2016-10-07,"PB ",1.06,93.05,28.08,68.81,95.88,738,0,NA,NA,0
2016-10-07,"RKP",0.83,224.49,27.19,64.02,116.3,733.6,0,NA,1.95505752876438,3
2016-10-07,"SHAD",0.71,228.04,NA,92.25,167.53,NA,0,28.29,1.95505752876438,4
2016-10-08,"AV",0.67,207.08,31.13,52.87,192.36,740,186.89,NA,1.87350316404349,3
2016-10-08,"IHBAS",1,250.15,30.75,61.01,230.39,1005.57,104.75,NA,1.87350316404349,3
2016-10-08,"MM",NA,250.34,NA,66.08,110.89,736.56,0,NA,1.87350316404349,3
2016-10-08,"PB ",1.09,85.95,28.04,64.46,96.34,738,0,NA,NA,0
2016-10-08,"RKP",0.76,224.32,27.01,60.3,117.57,733.65,0,NA,1.87350316404349,3
2016-10-09,"AV",0.62,125.27,30.39,52.68,190.37,740,189.26,NA,1.87886948715721,3
2016-10-09,"AV",0.62,125.27,30.39,52.68,190.37,740,189.26,NA,1.97584755669862,3
2016-10-09,"IHBAS",0.93,145.04,29.72,65.18,181.93,1004.3,102.27,NA,1.97584755669862,3
2016-10-09,"IHBAS",0.93,145.04,29.72,65.18,181.93,1004.3,102.27,NA,1.87886948715721,3
2016-10-09,"MM",NA,231.46,NA,68.41,106.94,736.59,0,NA,1.87886948715721,3
2016-10-09,"MM",NA,231.46,NA,68.41,106.94,736.59,0,NA,1.97584755669862,3
2016-10-09,"PB ",0.67,113.4,28.09,62.9,92.58,738,0,NA,NA,0
2016-10-09,"RKP",0.59,238.13,26.96,60.5,112.86,733.72,0,NA,1.87886948715721,3
2016-10-09,"RKP",0.59,238.13,26.96,60.5,112.86,733.72,0,NA,1.97584755669862,3
2016-10-10,"AV",0.59,241.86,29.99,48.45,184.82,740,172.77,NA,1.88893110435664,3
2016-10-10,"AV",0.59,241.86,29.99,48.45,184.82,740,172.77,NA,1.84468463629955,3
2016-10-10,"IHBAS",1,251.64,29.74,53.86,177.18,1004.51,71.48,NA,1.84468463629955,3
2016-10-10,"IHBAS",1,251.64,29.74,53.86,177.18,1004.51,71.48,NA,1.88893110435664,3
2016-10-10,"MM",NA,257.38,NA,61.28,89.89,736.37,0,NA,1.84468463629955,3
2016-10-10,"MM",NA,257.38,NA,61.28,89.89,736.37,0,NA,1.88893110435664,3
2016-10-10,"PB ",0.92,84.2,26.96,59.05,75.06,738,0,NA,NA,0
2016-10-10,"RKP",0.79,223.12,26.4,52.44,100.1,733.77,0,NA,1.84468463629955,3
2016-10-10,"RKP",0.79,223.12,26.4,52.44,100.1,733.77,0,NA,1.88893110435664,3
2016-10-10,"SHAD",0.72,243.36,NA,41.21,490.34,1004.66,0,31.85,1.88893110435664,4
2016-10-10,"SHAD",0.72,243.36,NA,41.21,490.34,1004.66,0,31.85,1.84468463629955,4
2016-10-11,"AV",0.92,272.16,29.81,45.39,191.53,740,187.45,NA,1.94871120206597,3
2016-10-11,"IHBAS",1.05,287.21,30.16,48.24,238.97,1005.09,79.5,NA,1.94871120206597,3
2016-10-11,"MM",NA,250.21,NA,61.45,110.01,736.45,0,NA,1.94871120206597,3
2016-10-11,"PB ",1.01,91.63,26.59,57,95.07,738,0,NA,NA,0
2016-10-11,"RKP",0.91,249.18,25.4,54.28,118.69,733.46,0,NA,1.94871120206597,3
2016-10-12,"AV",0.83,256.88,29.28,41.96,190.2,740,133.47,NA,1.84141226246489,3
2016-10-12,"AV",0.83,256.88,29.28,41.96,190.2,740,133.47,NA,1.98941093419092,3
2016-10-12,"IHBAS",1.06,270.45,29.82,44.88,224.55,1004.5,79.72,NA,1.98941093419092,3
2016-10-12,"IHBAS",1.06,270.45,29.82,44.88,224.55,1004.5,79.72,NA,1.84141226246489,3
2016-10-12,"MM",NA,250.21,NA,54.92,110.2,736.25,0,NA,1.84141226246489,3
2016-10-12,"MM",NA,250.21,NA,54.92,110.2,736.25,0,NA,1.98941093419092,3
2016-10-12,"PB ",1.12,90.16,26.35,51.64,95.34,738,0,NA,NA,0
2016-10-12,"RKP",1.2,240.79,25.13,45.52,119.69,732.85,0,NA,1.98941093419092,3
2016-10-12,"RKP",1.2,240.79,25.13,45.52,119.69,732.85,0,NA,1.84141226246489,3
2016-10-12,"SHAD",1.27,269.82,NA,41.52,664.78,1006.96,0,30.48,1.84141226246489,4
2016-10-12,"SHAD",1.27,269.82,NA,41.52,664.78,1006.96,0,30.48,1.98941093419092,4
2016-10-13,"AV",0.9,260.36,29.17,36.69,190.01,740,106.63,NA,1.91625011499893,3
2016-10-13,"AV",0.9,260.36,29.17,36.69,190.01,740,106.63,NA,1.9448589200853,3
2016-10-13,"IHBAS",1.07,273.11,29.82,39.36,254.1,1006.63,64.44,NA,1.91625011499893,3
2016-10-13,"IHBAS",1.07,273.11,29.82,39.36,254.1,1006.63,64.44,NA,1.9448589200853,3
2016-10-13,"MM",NA,245.89,NA,47.72,111.17,736.04,0,NA,1.9448589200853,3
2016-10-13,"MM",NA,245.89,NA,47.72,111.17,736.04,0,NA,1.91625011499893,3
2016-10-13,"PB ",1.22,98.72,26.14,44.69,96.6,738,0,NA,NA,0
2016-10-13,"RKP",1.21,241.07,24.84,42.19,121.22,732.43,0,NA,1.9448589200853,3
2016-10-13,"RKP",1.21,241.07,24.84,42.19,121.22,732.43,0,NA,1.91625011499893,3
2016-10-13,"SHAD",1.07,298.16,NA,28.25,798.63,1007.09,0,34.07,1.9448589200853,4
2016-10-13,"SHAD",1.07,298.16,NA,28.25,798.63,1007.09,0,34.07,1.91625011499893,4
2016-10-14,"AV",0.72,251.14,29.13,37.45,187.33,740,119.65,NA,1.88960391552615,3
2016-10-14,"IHBAS",1.04,280.05,29.34,40.97,229.76,1007.78,77.62,NA,1.88960391552615,3
2016-10-14,"MM",NA,264.77,NA,51.47,109.91,736.16,0,NA,1.88960391552615,3
2016-10-14,"PB ",0.97,90.17,25.92,44.48,95.1,738,0,NA,NA,0
2016-10-14,"RKP",1.02,252.4,24.84,43.4,118.9,732.84,0,NA,1.88960391552615,3
2016-10-14,"SHAD",0.72,259.18,NA,30.6,325.29,1008.38,0,31.37,1.88960391552615,4
2016-10-15,"AV",0.66,262.67,28.89,37.79,188.16,740,165.22,NA,1.90838371101139,3
2016-10-15,"IHBAS",1.01,297.26,30.14,39.36,212.65,1009.16,100.79,NA,1.90838371101139,3
2016-10-15,"MM",NA,256.33,NA,55.43,107.07,736.27,0,NA,1.90838371101139,3
2016-10-15,"PB ",0.81,94.57,24.9,45.38,92.91,738,0,NA,NA,0
2016-10-15,"RKP",0.82,240.58,23.54,47.63,114.73,732.74,0,NA,1.90838371101139,3
2016-10-15,"SHAD",0.6,222.85,NA,40.01,214.44,1009.45,0,28.3,1.90838371101139,4
2016-10-16,"AV",0.65,189.4,28.81,38.36,187.48,740,174.77,NA,1.97982940191601,3
2016-10-16,"IHBAS",1.02,225.91,28.2,44.05,306.56,1010.45,101.05,NA,1.97982940191601,3
2016-10-16,"MM",NA,250.42,NA,51.71,107.62,736.1,0,NA,1.97982940191601,3
2016-10-16,"PB ",0.95,82.12,25.55,43.62,93.4,738,0,NA,NA,0
2016-10-16,"RKP",0.88,242.76,23.89,47.74,115.76,732.91,0,NA,1.97982940191601,3
2016-10-16,"SHAD",0.76,181.2,NA,38.49,239.68,1010.36,0,28.53,1.97982940191601,4
2016-10-17,"AV",0.62,226.62,28.35,37.7,186.92,740,180.65,NA,1.96050561106542,3
2016-10-17,"AV",0.62,226.62,28.35,37.7,186.92,740,180.65,NA,1.77931034482759,3
2016-10-17,"IHBAS",1.01,310.19,26.75,55.95,10.77,1008.95,82.97,NA,1.96050561106542,3
2016-10-17,"IHBAS",1.01,310.19,26.75,55.95,10.77,1008.95,82.97,NA,1.77931034482759,3
2016-10-17,"MM",NA,251.47,NA,52.88,106.82,736.16,0,NA,1.77931034482759,3
2016-10-17,"MM",NA,251.47,NA,52.88,106.82,736.16,0,NA,1.96050561106542,3
2016-10-17,"PB ",0.85,99.94,25.21,40.69,91.85,738,0,NA,NA,0
2016-10-17,"RKP",0.83,241.06,23.8,46.14,115.8,733,0,NA,1.96050561106542,3
2016-10-17,"RKP",0.83,241.06,23.8,46.14,115.8,733,0,NA,1.77931034482759,3
2016-10-17,"SHAD",0.69,196.6,NA,39.14,252.29,1009.61,0,28.4,1.96050561106542,4
2016-10-17,"SHAD",0.69,196.6,NA,39.14,252.29,1009.61,0,28.4,1.77931034482759,4
2016-10-18,"AV",0.68,233.86,27.93,41.25,185.43,740,206.98,NA,1.96006834332164,3
2016-10-18,"IHBAS",1.02,275.81,26.71,49.43,214.41,1008.21,96.92,NA,1.96006834332164,3
2016-10-18,"MM",NA,253.37,NA,52.59,106.09,736.18,0,NA,1.96006834332164,3
2016-10-18,"PB ",0.83,88.43,24.88,40.89,93.02,738,0,NA,NA,0
2016-10-18,"RKP",0.86,243.89,23.54,46.2,114.2,732.94,0,NA,1.96006834332164,3
2016-10-18,"SHAD",0.72,202.35,NA,40.16,237.58,1008.66,0,28.16,1.96006834332164,4
2016-10-19,"AV",0.63,206.68,28.34,40.17,182.41,740,166.44,NA,1.97632600798875,3
2016-10-19,"AV",0.63,206.68,28.34,40.17,182.41,740,166.44,NA,1.85076945625092,3
2016-10-19,"IHBAS",1,199.18,27.95,46.43,218.27,1006.9,95.4,NA,1.97632600798875,3
2016-10-19,"IHBAS",1,199.18,27.95,46.43,218.27,1006.9,95.4,NA,1.85076945625092,3
2016-10-19,"MM",NA,250.83,NA,51.45,105.38,736.12,0,NA,1.85076945625092,3
2016-10-19,"MM",NA,250.83,NA,51.45,105.38,736.12,0,NA,1.97632600798875,3
2016-10-19,"PB ",0.81,96.37,25.17,39.17,92.53,738,0,NA,NA,0
2016-10-19,"RKP",0.75,246.79,23.8,46.35,111.71,733.18,0,NA,1.97632600798875,3
2016-10-19,"RKP",0.75,246.79,23.8,46.35,111.71,733.18,0,NA,1.85076945625092,3
2016-10-19,"SHAD",0.67,209.16,NA,40.81,243.26,1007.84,0,28,1.97632600798875,4
2016-10-19,"SHAD",0.67,209.16,NA,40.81,243.26,1007.84,0,28,1.85076945625092,4
2016-10-20,"AV",0.75,226.59,28.32,39.28,181.66,740,167.49,NA,1.96045888243352,3
2016-10-20,"IHBAS",1.03,221.18,27.47,48.93,230.21,1005.76,130.73,NA,1.96045888243352,3
2016-10-20,"MM",NA,244.57,NA,49.4,107.96,736.01,0,NA,1.96045888243352,3
2016-10-20,"PB ",0.87,102.05,25.36,38.54,95.29,738,0,NA,NA,0
2016-10-20,"RKP",0.91,238.89,23.99,43.66,113.25,732.58,0,NA,1.96045888243352,3
2016-10-20,"SHAD",0.8,214.83,NA,39.05,254.4,1006.84,0,28.23,1.96045888243352,4
2016-10-21,"AV",0.87,242.88,28.37,39.89,182.44,740,205.27,NA,1.90975280579628,3
2016-10-21,"AV",0.87,242.88,28.37,39.89,182.44,740,205.27,NA,1.87417160024742,3
2016-10-21,"IHBAS",1.05,210.09,27.01,49.7,193.78,1007.05,117.51,NA,1.90975280579628,3
2016-10-21,"IHBAS",1.05,210.09,27.01,49.7,193.78,1007.05,117.51,NA,1.87417160024742,3
2016-10-21,"MM",NA,253.06,NA,48.66,107.64,735.99,0,NA,1.87417160024742,3
2016-10-21,"MM",NA,253.06,NA,48.66,107.64,735.99,0,NA,1.90975280579628,3
2016-10-21,"RKP",1.12,242.84,24.23,41.6,112.17,732.86,0,NA,1.87417160024742,3
2016-10-21,"RKP",1.12,242.84,24.23,41.6,112.17,732.86,0,NA,1.90975280579628,3
2016-10-21,"SHAD",0.81,225.56,NA,37.26,243.13,1007.73,0,28.52,1.90975280579628,4
2016-10-21,"SHAD",0.81,225.56,NA,37.26,243.13,1007.73,0,28.52,1.87417160024742,4
2016-10-22,"AV",0.9,247.68,28.65,39.76,182.49,740,165.44,NA,1.87151651552261,3
2016-10-22,"IHBAS",1.07,263.68,28.88,44.33,221.75,1007.84,90.67,NA,1.87151651552261,3
2016-10-22,"MM",NA,244.07,NA,50.69,107.25,736.14,0,NA,1.87151651552261,3
2016-10-22,"PB ",0.63,93.14,25.39,39.3,13.7,738,0,NA,NA,0
2016-10-22,"RKP",1.19,231.08,24.35,44.05,112.45,732.85,0,NA,1.87151651552261,3
2016-10-22,"SHAD",0.99,250.03,NA,40.65,240.08,1008.51,0,28.52,1.87151651552261,4
2016-10-23,"AV",0.83,269.77,27.86,39.82,180.66,740,230.38,NA,1.93762601549327,3
2016-10-23,"IHBAS",1.08,274.22,28.23,40.04,175.43,1007.59,167.3,NA,1.93762601549327,3
2016-10-23,"MM",NA,249.35,NA,51.69,100.52,736.2,0,NA,1.93762601549327,3
2016-10-23,"PB ",1.02,88.22,24.27,41.66,84.51,738,0,NA,NA,0
2016-10-23,"RKP",1.21,249.12,23.7,43.64,104.76,733.01,0,NA,1.93762601549327,3
2016-10-23,"SHAD",0.82,248.3,NA,41.45,223.22,1008.38,0,27.62,1.93762601549327,4
2016-10-24,"AV",0.71,260.21,27.94,38.63,178.77,740,209.15,NA,1.92296410460376,3
2016-10-24,"IHBAS",1.06,277.26,27.96,42,204.59,1006.71,142.67,NA,1.92296410460376,3
2016-10-24,"MM",NA,254.55,NA,49.83,104.13,736.01,0,NA,1.92296410460376,3
2016-10-24,"PB ",0.95,95.88,24.74,38.85,87.25,738,0,NA,NA,0
2016-10-24,"RKP",1.05,247.14,23.65,44.22,104.93,732.84,0,NA,1.92296410460376,3
2016-10-24,"SHAD",0.7,247.36,NA,38.57,237.05,1007.63,0,27.96,1.92296410460376,4
2016-10-25,"AV",0.91,244.77,27.29,42.44,181.39,740,147.59,NA,1.97176967722228,3
2016-10-25,"AV",0.91,244.77,27.29,42.44,181.39,740,147.59,NA,1.87431573900188,3
2016-10-25,"IHBAS",1.07,222.7,26.62,48.13,219.78,1007.46,86.51,NA,1.97176967722228,3
2016-10-25,"IHBAS",1.07,222.7,26.62,48.13,219.78,1007.46,86.51,NA,1.87431573900188,3
2016-10-25,"MM",NA,252.17,NA,51.18,105.61,736.1,0,NA,1.97176967722228,3
2016-10-25,"MM",NA,252.17,NA,51.18,105.61,736.1,0,NA,1.87431573900188,3
2016-10-25,"PB ",1.15,98.38,24.44,41.89,87.74,738,0,NA,NA,0
2016-10-25,"RKP",1.22,231.07,23.28,47.86,110.17,733.22,0,NA,1.97176967722228,3
2016-10-25,"RKP",1.22,231.07,23.28,47.86,110.17,733.22,0,NA,1.87431573900188,3
2016-10-25,"SHAD",0.3,236.52,NA,41.89,239.85,1008.14,0,27.55,1.97176967722228,4
2016-10-25,"SHAD",0.3,236.52,NA,41.89,239.85,1008.14,0,27.55,1.87431573900188,4
2016-10-26,"AV",0.55,200.7,27.26,45.36,175.94,740,257.92,NA,1.79540709812109,3
2016-10-26,"AV",0.55,200.7,27.26,45.36,175.94,740,257.92,NA,1.95809822874246,3
2016-10-26,"IHBAS",0.98,190.59,26.36,54.14,174.18,1010.28,193.59,NA,1.95809822874246,3
2016-10-26,"IHBAS",0.98,190.59,26.36,54.14,174.18,1010.28,193.59,NA,1.79540709812109,3
2016-10-26,"MM",NA,242.98,NA,57.1,100.28,736.38,0,NA,1.79540709812109,3
2016-10-26,"MM",NA,242.98,NA,57.1,100.28,736.38,0,NA,1.95809822874246,3
2016-10-26,"PB ",0.7,100.11,24.3,45.04,85.52,738,0,NA,NA,0
2016-10-26,"RKP",0.76,232.97,23.05,50.54,106.54,732.93,0,NA,1.95809822874246,3
2016-10-26,"RKP",0.76,232.97,23.05,50.54,106.54,732.93,0,NA,1.79540709812109,3
2016-10-26,"SHAD",0.56,191.51,NA,47.45,224.76,1010.36,0,27.29,1.95809822874246,4
2016-10-26,"SHAD",0.56,191.51,NA,47.45,224.76,1010.36,0,27.29,1.79540709812109,4
2016-10-27,"AV",0.62,233.72,26.45,44.05,177.08,740,333.98,NA,1.95250299923656,3
2016-10-27,"IHBAS",1.01,281.8,26,53.07,203.12,1013.28,209.58,NA,1.95250299923656,3
2016-10-27,"MM",NA,260.76,NA,57.86,100.97,736.38,0,NA,1.95250299923656,3
2016-10-27,"PB ",0.77,94.18,23.34,45.16,85.11,738,0,NA,NA,0
2016-10-27,"RKP",0.79,216.26,22.29,50.46,106.28,732.25,0,NA,1.95250299923656,3
2016-10-27,"SHAD",0.5,233.45,NA,46.15,232.42,1012.95,0,26.75,1.95250299923656,4
2016-10-28,"AV",0.6,239.59,25.82,43.12,174.58,740,392.89,NA,1.7981975285701,3
2016-10-28,"AV",0.6,239.59,25.82,43.12,174.58,740,392.89,NA,1.9868698369631,3
2016-10-28,"IHBAS",1,254.26,25.19,50.54,166.18,1011.56,244.19,NA,1.9868698369631,3
2016-10-28,"IHBAS",1,254.26,25.19,50.54,166.18,1011.56,244.19,NA,1.7981975285701,3
2016-10-28,"MM",NA,263.91,NA,56.04,98.74,736.35,0,NA,1.7981975285701,3
2016-10-28,"MM",NA,263.91,NA,56.04,98.74,736.35,0,NA,1.9868698369631,3
2016-10-28,"PB ",0.71,107.67,22.35,44.53,83.43,738,0,NA,NA,0
2016-10-28,"RKP",0.85,252.2,21.14,49.02,103.58,732.41,0,NA,1.9868698369631,3
2016-10-28,"RKP",0.85,252.2,21.14,49.02,103.58,732.41,0,NA,1.7981975285701,3
2016-10-28,"SHAD",0.67,225.95,NA,45.14,232.91,1011.47,0,26,1.9868698369631,4
2016-10-28,"SHAD",0.67,225.95,NA,45.14,232.91,1011.47,0,26,1.7981975285701,4
2016-10-29,"AV",0.65,121.02,24.87,48.39,166.55,740,402.73,NA,1.92451674001448,3
2016-10-29,"AV",0.65,121.02,24.87,48.39,166.55,740,402.73,NA,1.93962651316798,3
2016-10-29,"IHBAS",0.98,64.3,22.86,62.33,117.17,1011.3,303.25,NA,1.92451674001448,3
2016-10-29,"IHBAS",0.98,64.3,22.86,62.33,117.17,1011.3,303.25,NA,1.93962651316798,3
2016-10-29,"MM",NA,229.67,NA,60.93,85.52,736.51,0,NA,1.93962651316798,3
2016-10-29,"MM",NA,229.67,NA,60.93,85.52,736.51,0,NA,1.92451674001448,3
2016-10-29,"PB ",0.48,112.15,22.38,47.05,73.53,738,0,NA,NA,0
2016-10-29,"RKP",0.44,214.04,20.61,56.52,94.95,732.62,0,NA,1.92451674001448,3
2016-10-29,"RKP",0.44,214.04,20.61,56.52,94.95,732.62,0,NA,1.93962651316798,3
2016-10-29,"SHAD",0.58,123.14,NA,48.04,212.72,1011.27,0,26,1.92451674001448,4
2016-10-29,"SHAD",0.58,123.14,NA,48.04,212.72,1011.27,0,26,1.93962651316798,4
2016-10-30,"AV",0.74,123.26,24.37,54.69,169.42,740,357.39,NA,1.85018562441992,3
2016-10-30,"IHBAS",0.98,63.53,23.15,63.46,141,1009.97,360.48,NA,1.85018562441992,3
2016-10-30,"MM",NA,220.74,NA,66.54,90.01,736.56,0,NA,1.85018562441992,3
2016-10-30,"PB ",0.56,103.69,22,55.03,74.55,738,0,NA,NA,0
2016-10-30,"RKP",0.53,228.69,20.32,62.28,94.68,732.05,0,NA,1.85018562441992,3
2016-10-30,"SHAD",0.69,135.62,NA,62.59,215.46,1010.24,0,25.45,1.85018562441992,4
2016-10-31,"AV",0.39,143.17,24.19,53.9,169.98,740,445.62,NA,1.8991567145066,3
2016-10-31,"IHBAS",0.95,103.52,26.39,63.03,161.22,1010.88,487.94,NA,1.8991567145066,3
2016-10-31,"MM",NA,244.69,NA,67.79,87.66,736.59,0,NA,1.8991567145066,3
2016-10-31,"PB ",0.53,104.24,21.54,55.2,74.34,738.03,0,NA,NA,0
2016-10-31,"RKP",0.43,231.15,19.59,65.44,85.22,732.62,0,NA,1.8991567145066,3
2016-10-31,"SHAD",0.56,100.23,NA,66.26,208.85,1012.5,0,24.75,1.8991567145066,4
2016-11-01,"AV",0.38,199.43,24.48,50.77,166.72,740,445.27,NA,1.97023988650531,3
2016-11-01,"IHBAS",0.96,264.78,27.3,60.59,157.76,1007.27,261.49,NA,1.97023988650531,3
2016-11-01,"MM",NA,255.86,NA,64.91,93.31,736.52,0,NA,1.97023988650531,3
2016-11-01,"PB ",0.51,111.38,21.14,53.35,75.88,738,0,NA,NA,0
2016-11-01,"RKP",0.54,237.12,19.84,59.2,96.05,731.13,0,NA,1.97023988650531,3
2016-11-01,"SHAD",0.51,159.32,NA,61.24,210.73,1011.62,0,24.77,1.97023988650531,4
2016-11-02,"AV",0.36,185.36,24.3,52.86,160.33,740,446.33,NA,1.97443501153641,3
2016-11-02,"AV",0.36,185.36,24.3,52.86,160.33,740,446.33,NA,1.76011666059059,3
2016-11-02,"IHBAS",0.97,244.98,25.05,62.19,140.63,1005.32,397.77,NA,1.76011666059059,3
2016-11-02,"IHBAS",0.97,244.98,25.05,62.19,140.63,1005.32,397.77,NA,1.97443501153641,3
2016-11-02,"IHBAS",0.97,244.98,25.05,62.19,140.63,1005.32,397.77,NA,1.74924054128694,3
2016-11-02,"MM",NA,249.99,NA,68.99,76.89,736.63,0,NA,1.76011666059059,3
2016-11-02,"MM",NA,249.99,NA,68.99,76.89,736.63,0,NA,1.97443501153641,3
2016-11-02,"PB ",0.46,106.61,20.64,59.98,56.5,738.05,0,NA,NA,0
2016-11-02,"RKP",0.44,233.17,19.55,63.53,73.28,732.16,0,NA,1.76011666059059,3
2016-11-02,"RKP",0.44,233.17,19.55,63.53,73.28,732.16,0,NA,1.97443501153641,3
2016-11-02,"SHAD",0.46,174.63,NA,66.5,178.47,1008.55,0,24.68,1.76011666059059,4
2016-11-02,"SHAD",0.46,174.63,NA,66.5,178.47,1008.55,0,24.68,1.97443501153641,4
2016-11-03,"AV",0.4,217.64,24.92,52.45,162.25,740,432.93,NA,1.96658563599488,3
2016-11-03,"DTU",0.1,118.89,NA,68.19,4.85,NA,204.75,28.36,1.96658563599488,0
2016-11-03,"IHBAS",0.94,210.52,23.18,61.21,169.05,1005.6,273.6,NA,1.96658563599488,3
2016-11-03,"ITO",NA,NA,NA,NA,NA,NA,127.81,NA,1.96658563599488,3
2016-11-03,"MM",NA,233.33,NA,66.84,93.6,736.55,0,NA,1.96658563599488,3
2016-11-03,"PB ",0.45,105.68,21.15,59.28,69.78,738.57,0,NA,NA,0
