From.Date,To.Date,Code,WS,WD,AT,RH,SR,BP,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Temp,NH3,SO2,CH4
04-04-2017 00:00,05-04-2017 00:00,IHBAS,0.9,235.9,34,26.7,275.54,995.7,NA,86.15,26.66,52.73,NA,0.71,NA,NA,NA,47.02,26.45,799.15
05-04-2017 00:00,06-04-2017 00:00,IHBAS,0.96,97.27,32.08,36.58,303.76,993.44,NA,59.72,16.39,38.79,NA,0.95,NA,NA,NA,32.84,16.41,378.79
06-04-2017 00:00,07-04-2017 00:00,IHBAS,1.08,181.64,34.16,23.44,298.63,992.31,NA,55.07,11.07,61.52,NA,0.88,NA,NA,NA,23.77,16.57,603.7
07-04-2017 00:00,08-04-2017 00:00,IHBAS,0.84,128.11,31.46,32.3,259.62,995.71,NA,117.64,8.23,39.78,NA,1.61,NA,NA,NA,12.09,36.2,666.71
08-04-2017 00:00,09-04-2017 00:00,IHBAS,0.88,270.14,34.55,11.98,372.8,999.91,NA,58.37,75.2,69.12,NA,0.81,NA,NA,NA,26.77,13.02,774.49
09-04-2017 00:00,10-04-2017 00:00,IHBAS,1.11,312.34,30.19,18.27,334.89,1000.13,NA,44.51,10.35,30.95,NA,0.61,NA,NA,NA,12.98,12.3,616.28
10-04-2017 00:00,11-04-2017 00:00,IHBAS,1.15,297.09,31.13,14.13,332.29,998.01,NA,69.72,81.52,48.57,NA,0.73,NA,NA,NA,17.14,8.89,668.18
11-04-2017 00:00,12-04-2017 00:00,IHBAS,1.11,291.24,34.08,12.36,307.21,995.64,NA,69.37,50,47.93,NA,0.74,NA,NA,NA,18.29,12.25,674.78
12-04-2017 00:00,13-04-2017 00:00,IHBAS,1.09,273.81,35.53,16.75,341.54,994.91,NA,82.91,92.02,79.11,NA,0.6,NA,NA,NA,31.54,20.33,819.2
13-04-2017 00:00,14-04-2017 00:00,IHBAS,0.94,194.99,35.27,25.35,302.81,995.67,NA,125.61,23.93,55.56,NA,0.83,NA,NA,NA,15.39,35.17,978.31
14-04-2017 00:00,15-04-2017 00:00,IHBAS,0.9,122.91,35.47,33.8,262.81,994.45,NA,136.13,34.13,68.79,NA,1.38,NA,NA,NA,17.69,44.97,901.05
15-04-2017 00:00,16-04-2017 00:00,IHBAS,1.01,203.99,37.25,30.23,257.61,991.6,NA,116.69,23.42,73.51,NA,0.96,NA,NA,NA,23.14,33.96,1426.42
16-04-2017 00:00,17-04-2017 00:00,IHBAS,0.96,195.2,33.27,37.44,68.99,991.71,NA,120.8,15.38,66.37,NA,1.27,NA,NA,NA,24.72,39.79,1005.79
17-04-2017 00:00,18-04-2017 00:00,IHBAS,0.89,121.1,39.13,34.3,510.63,994.09,NA,108.19,12.54,48.82,NA,1.17,NA,NA,NA,35.33,24.31,692.24
18-04-2017 00:00,19-04-2017 00:00,IHBAS,0.99,212.66,40,31.49,378.4,992.11,NA,140.94,29.3,48.01,NA,0.97,NA,NA,NA,34.1,27.1,849.83
19-04-2017 00:00,20-04-2017 00:00,IHBAS,0.97,241.65,38.78,23.02,324.71,990.44,NA,126.19,75.3,59.39,NA,1.37,NA,NA,NA,23.02,23.84,1152.76
20-04-2017 00:00,21-04-2017 00:00,IHBAS,0.98,246.9,40.75,24.54,324.91,987.65,NA,104.76,48.18,54.89,NA,1.38,NA,NA,NA,28.97,NA,772.55
21-04-2017 00:00,22-04-2017 00:00,IHBAS,1.01,109.13,37.9,45.71,258.86,988.75,NA,112.79,13.63,43.77,NA,0.68,NA,NA,NA,39.55,NA,NA
22-04-2017 00:00,23-04-2017 00:00,IHBAS,1.06,168.45,36.84,46.39,225.02,990.43,NA,85,22.3,85.58,NA,1.19,NA,NA,NA,38.37,30.19,938.27
23-04-2017 00:00,24-04-2017 00:00,IHBAS,1.05,298.83,37.12,29.55,333.42,991.46,NA,97.1,16.76,55.39,NA,0.61,NA,NA,NA,19.19,12.21,847.6
24-04-2017 00:00,25-04-2017 00:00,IHBAS,1.06,292.95,39.14,19.34,350.47,992.97,NA,3897.31,13.54,49.75,NA,0.45,NA,NA,NA,18.42,7.81,NA
25-04-2017 00:00,26-04-2017 00:00,IHBAS,1.09,289.84,36.38,21.79,308.91,993.44,NA,267.38,13.61,52.32,NA,0.43,NA,NA,NA,13.66,17.34,NA
26-04-2017 00:00,27-04-2017 00:00,IHBAS,1.08,225.01,33.79,27.8,186.81,994.5,NA,87.18,14.98,95.69,NA,0.35,NA,NA,NA,11.1,13.09,749.63
27-04-2017 00:00,28-04-2017 00:00,IHBAS,0.97,162.01,34.37,24.92,269.85,995.93,NA,89.42,27.05,183.53,NA,1.45,NA,NA,NA,73.06,34.24,1103.27
28-04-2017 00:00,29-04-2017 00:00,IHBAS,1.14,227.56,34.55,24.4,162.33,994.42,NA,86.08,10.5,63.78,NA,0.51,NA,NA,NA,18.22,17.93,1057.18
29-04-2017 00:00,30-04-2017 00:00,IHBAS,0.99,155.13,34.6,27.32,186.9,994.15,NA,114.56,22.92,64.91,NA,0.79,NA,NA,NA,19.75,26.17,1113.32
30-04-2017 00:00,01-05-2017 00:00,IHBAS,1.05,141.34,29.9,38.68,110.53,995.61,NA,103.14,7.39,26.41,NA,0.34,NA,NA,NA,24.39,13.78,779.63
01-05-2017 00:00,02-05-2017 00:00,IHBAS,0.81,156.85,36.25,18.88,807.19,998.62,NA,89.36,6.12,9.58,NA,0.12,NA,NA,NA,28.69,3.98,712.77
02-05-2017 00:00,03-05-2017 00:00,IHBAS,0.91,142.72,33.35,35.96,619.42,997.47,NA,142.85,95.38,106.84,NA,1.3,NA,NA,NA,14.24,22.78,2057.93
04-05-2017 00:00,05-05-2017 00:00,IHBAS,1.05,290.17,37.97,14.91,193.31,995.71,NA,124.05,7.64,41.93,NA,0.56,NA,NA,NA,24.25,10.36,1066.39
05-05-2017 00:00,06-05-2017 00:00,IHBAS,1.04,266.03,35.67,27.08,235.46,995.15,NA,181.16,8.64,52.57,NA,0.89,NA,NA,NA,21.83,19.25,1179.1
06-05-2017 00:00,07-05-2017 00:00,IHBAS,0.93,153.13,36.73,30.87,216.4,994.51,NA,136.65,13.05,63.91,NA,1.74,NA,NA,NA,18.39,31.38,1133.16
07-05-2017 00:00,08-05-2017 00:00,IHBAS,1,338.68,31.47,55.09,10.44,993.51,NA,181.99,49.16,115.01,NA,2.24,NA,NA,NA,2.53,67.57,2169.08
08-05-2017 00:00,09-05-2017 00:00,IHBAS,0.87,122.69,40.14,31.75,231.63,992,NA,143.54,16.62,78.26,NA,1.44,NA,NA,NA,20.8,83.4,1005.3
09-05-2017 00:00,10-05-2017 00:00,IHBAS,1.01,121.74,36.31,37.56,221.02,991.2,NA,104.07,9.59,35.79,NA,0.79,NA,NA,NA,24.55,46.26,824.01
10-05-2017 00:00,11-05-2017 00:00,IHBAS,1.11,134.32,34.88,43.32,265.6,993.83,NA,77.18,6.81,26.54,NA,1.24,NA,NA,NA,29.71,41.38,856.23
11-05-2017 00:00,12-05-2017 00:00,IHBAS,0.93,140.49,36.58,38.09,205.31,994.49,NA,92.91,6.95,44.99,NA,1.07,NA,NA,NA,23.78,55.74,1098.21
12-05-2017 00:00,13-05-2017 00:00,IHBAS,0.92,161.35,36.77,37.52,183.69,994.6,NA,149.54,10.75,50.95,NA,1.07,NA,NA,NA,22.15,44.86,994.84
13-05-2017 00:00,14-05-2017 00:00,IHBAS,0.99,283.9,40.02,27.48,295.51,992.13,NA,133.3,12.26,58.18,NA,1.09,NA,NA,NA,22.71,47.61,1339.49
14-05-2017 00:00,15-05-2017 00:00,IHBAS,1.01,274.61,39.46,23.35,231.58,989.55,NA,137.33,10.15,51.23,NA,1.19,NA,NA,NA,22,43.14,1017.37
15-05-2017 00:00,16-05-2017 00:00,IHBAS,1.06,207.39,38.58,27.06,197.09,987.55,NA,139.67,16.43,54.7,NA,1.61,NA,NA,NA,18.6,60.22,1115.02
16-05-2017 00:00,17-05-2017 00:00,IHBAS,1.09,312.84,37.24,29.33,315.95,987.98,NA,131.16,12.78,26.14,NA,0.76,NA,NA,NA,25.3,48.08,60.81
17-05-2017 00:00,18-05-2017 00:00,IHBAS,0.88,184.76,35.16,36.69,209.36,991.13,NA,76.03,14.06,71.27,NA,0.57,NA,NA,NA,22.33,25.74,1044.07
18-05-2017 00:00,19-05-2017 00:00,IHBAS,0.96,92.05,35.26,46.42,131.95,990.56,NA,104.16,16.6,65.56,NA,0.8,NA,NA,NA,24.48,17.72,1532.35
19-05-2017 00:00,20-05-2017 00:00,IHBAS,0.91,141.28,35.73,45.96,307.28,990.97,NA,115.78,16.93,69.23,NA,0.88,NA,NA,NA,24.97,22.42,1564.82
20-05-2017 00:00,21-05-2017 00:00,IHBAS,1,199.26,36.21,29.5,146.77,960.51,NA,67.16,25.09,64.16,NA,0.68,NA,NA,NA,23.86,9.79,902.47
21-05-2017 00:00,22-05-2017 00:00,IHBAS,0.96,180.17,32.82,49.93,216.11,991.1,NA,142.93,42.11,47.91,NA,1.34,NA,NA,NA,26.35,16.95,830.92
22-05-2017 00:00,23-05-2017 00:00,IHBAS,0.91,231.47,29,76.39,56.86,997.95,NA,66.98,58.37,66.05,NA,1.26,NA,NA,NA,21.01,13.81,1257.46
23-05-2017 00:00,24-05-2017 00:00,IHBAS,1,228.81,34.1,50.17,245.77,997.81,NA,69.5,73.08,61.78,NA,1.38,NA,NA,NA,48.7,12.41,931.06
24-05-2017 00:00,25-05-2017 00:00,IHBAS,0.98,92.94,36.01,48.01,236.29,995.84,NA,101.92,25.35,57.34,NA,1.49,NA,NA,NA,43.45,28.05,778.4
25-05-2017 00:00,26-05-2017 00:00,IHBAS,0.93,187.92,37.41,40.26,222.8,996.54,NA,96.44,26.08,62.56,NA,1.31,NA,NA,NA,34.72,23.16,793.72
26-05-2017 00:00,27-05-2017 00:00,IHBAS,1.03,131.88,38.37,36.45,233.42,992.31,NA,107.74,16.67,48.49,NA,0.96,NA,NA,NA,39.73,35.81,620.58
27-05-2017 00:00,28-05-2017 00:00,IHBAS,1.14,113.13,35.38,46.27,240.13,990.8,NA,70.79,15.57,30.63,NA,0.79,NA,NA,NA,42.2,22.03,532.26
28-05-2017 00:00,29-05-2017 00:00,IHBAS,1.15,107.25,33.03,58.12,256.41,991.96,NA,61.16,15.38,30.36,NA,0.85,NA,NA,NA,41.71,21.39,3.08
29-05-2017 00:00,30-05-2017 00:00,IHBAS,1.04,106.27,30.3,71.34,191.43,993.24,NA,60.74,15.76,29.9,NA,1.01,NA,NA,NA,38.86,14.2,109.95
30-05-2017 00:00,31-05-2017 00:00,IHBAS,0.9,108.34,33.17,63.95,224.52,989.96,NA,57.5,17.32,43.06,NA,1.39,NA,NA,NA,47.45,23.41,601.16
31-05-2017 00:00,01-06-2017 00:00,IHBAS,1.07,109.18,30.74,74.69,181.41,990.72,NA,67.39,20,42.35,NA,1.36,NA,NA,NA,34.4,21.9,1150.8
01-06-2017 00:00,02-06-2017 00:00,IHBAS,0.96,283.3,37.05,43.75,346.33,998.42,NA,67.59,16.06,43.28,NA,1.1,NA,NA,NA,38.48,10.24,610.01
02-06-2017 00:00,03-06-2017 00:00,IHBAS,1.03,271.83,37.78,39.56,333.32,995.06,NA,68.63,20.23,41.55,NA,0.57,NA,NA,NA,42.29,10.41,709.47
03-06-2017 00:00,04-06-2017 00:00,IHBAS,1.02,308.47,41.87,26.78,11.82,988.4,NA,53.57,18.57,72.08,NA,1.32,NA,NA,NA,39.36,9.55,0
04-06-2017 00:00,05-06-2017 00:00,IHBAS,0.44,100.57,17.25,7.02,64.32,402.91,NA,43.89,8.92,30.26,NA,0.5,NA,NA,NA,10.13,3.62,0
05-06-2017 00:00,06-06-2017 00:00,IHBAS,1.16,258.78,42.11,24.88,297.37,992.12,NA,67.42,16.66,32.59,NA,0.55,NA,NA,NA,32.35,5.37,294.22
06-06-2017 00:00,07-06-2017 00:00,IHBAS,1.11,208.78,39.97,37.43,362.47,993.26,NA,61.2,15.87,22.29,NA,0.49,NA,NA,NA,32.56,9.47,199.15
07-06-2017 00:00,08-06-2017 00:00,IHBAS,1.06,90.67,31.79,63.39,206.67,996.16,NA,341.78,18.51,20.71,NA,0.9,NA,NA,NA,31,9.23,572.85
08-06-2017 00:00,09-06-2017 00:00,IHBAS,0.99,179.51,30.94,76.41,185.55,994.39,NA,41.44,23.74,24.35,NA,0.49,NA,NA,NA,31.47,9.55,401.68
09-06-2017 00:00,10-06-2017 00:00,IHBAS,0.95,36.21,32.61,66.64,230.94,964.06,NA,54.31,31.87,34.7,NA,0.81,NA,NA,NA,26.95,15.24,349.96
10-06-2017 00:00,11-06-2017 00:00,IHBAS,0.94,188.58,37.15,41.8,370.64,990.21,NA,45.13,18.95,26.34,NA,0.69,NA,NA,NA,36.8,16.02,302.1
11-06-2017 00:00,12-06-2017 00:00,IHBAS,0.94,180.02,33.39,49.99,267.62,990.57,NA,47.35,18.43,21.28,NA,0.55,NA,NA,NA,32.04,12.01,0.26
12-06-2017 00:00,13-06-2017 00:00,IHBAS,1.02,284.83,36.19,43.32,266.3,988.13,NA,49.54,20.74,24.57,NA,0.63,NA,NA,NA,29.65,15.29,0.16
13-06-2017 00:00,14-06-2017 00:00,IHBAS,1.05,235.12,37.22,38.67,268.25,987.54,NA,56.28,27.81,25.66,NA,0.57,NA,NA,NA,22.88,11.19,210.18
14-06-2017 00:00,15-06-2017 00:00,IHBAS,1.1,251.09,37.55,32.78,270.94,989.43,NA,60.9,18.38,15.51,NA,0.45,NA,NA,NA,22.18,13.84,568.23
15-06-2017 00:00,16-06-2017 00:00,IHBAS,1.08,215.11,38.43,31.38,407.14,989.63,NA,52.01,15.42,12.62,NA,1.82,NA,NA,NA,24.54,13.06,269.86
16-06-2017 00:00,17-06-2017 00:00,IHBAS,1.06,168.58,31.26,69.01,199.57,994,NA,49.21,17.43,19.58,NA,1,NA,NA,NA,25.03,13.69,0
17-06-2017 00:00,18-06-2017 00:00,IHBAS,1.01,195.97,29.89,69.82,166.7,945.51,NA,47.65,16.79,21.81,NA,0.57,NA,NA,NA,25.2,8.45,0
18-06-2017 00:00,19-06-2017 00:00,IHBAS,1.06,224.35,31.16,81.19,39.82,989.87,NA,60.39,31.27,24.19,NA,0.69,NA,NA,NA,22.44,8.44,0
19-06-2017 00:00,20-06-2017 00:00,IHBAS,1.01,191.88,33.38,69.38,198.23,976.97,NA,63.61,26.05,22.53,NA,0.55,NA,NA,NA,27.76,6.09,176.64
20-06-2017 00:00,21-06-2017 00:00,IHBAS,0.96,148.52,29,83.86,147.4,996.35,NA,50.9,21.21,19.5,NA,0.61,NA,NA,NA,29.17,2.64,384.91
21-06-2017 00:00,22-06-2017 00:00,IHBAS,0.9,156.05,29.64,85.59,179.54,995.82,NA,61.73,23.15,26.49,NA,1,NA,NA,NA,31.26,3.28,447.2
22-06-2017 00:00,23-06-2017 00:00,IHBAS,1.03,240.49,31.32,71.26,223.91,984.59,NA,62.64,23.92,25.09,NA,0.74,NA,NA,NA,36.57,4.06,368.33
23-06-2017 00:00,24-06-2017 00:00,IHBAS,0.94,291.11,32.7,76.46,242.6,983.41,NA,56.69,23.66,22.38,NA,0.68,NA,NA,NA,34.76,9.3,173.13
24-06-2017 00:00,25-06-2017 00:00,IHBAS,0.89,121.62,33.45,75.48,142.74,960.53,NA,87.13,33.62,39.61,NA,1,NA,NA,NA,31.51,6.21,579.41
25-06-2017 00:00,26-06-2017 00:00,IHBAS,0.97,86.65,34.93,64.7,256.49,952.65,NA,63.09,21.56,27.25,NA,0.65,NA,NA,NA,37.13,10.6,0
26-06-2017 00:00,27-06-2017 00:00,IHBAS,1,77.14,35.64,72.15,175.49,999.46,NA,53.99,20.48,18.05,NA,0.66,NA,NA,NA,35.83,5.48,0
27-06-2017 00:00,28-06-2017 00:00,IHBAS,1.04,86.15,36.42,69.34,294.72,997.22,NA,55.57,19.26,20.04,NA,0.54,NA,NA,NA,32.74,14.15,170.96
28-06-2017 00:00,29-06-2017 00:00,IHBAS,0.99,183.3,30.52,90.46,125.07,997.02,NA,48.57,18.64,91.99,NA,0.52,NA,NA,NA,29.72,13.95,609.57
29-06-2017 00:00,30-06-2017 00:00,IHBAS,1.04,116.5,30.72,91.62,212.28,999.69,NA,47.4,16.77,17.04,NA,0.34,NA,NA,NA,20.78,13.96,816.62
30-06-2017 00:00,01-07-2017 00:00,IHBAS,1.02,122.36,29.91,97.29,114.31,997.06,NA,51.99,24.45,17.75,NA,0.69,NA,NA,NA,19.92,12.15,1256.03
01-07-2017 00:00,02-07-2017 00:00,IHBAS,0.88,116.4,30.48,75.03,159.56,953.34,NA,59.51,25.51,14.8,NA,1.06,NA,NA,NA,14.58,11.64,360.59
02-07-2017 00:00,03-07-2017 00:00,IHBAS,1.02,105.83,28.72,77.17,164.16,942.95,NA,40.57,15.32,8.78,NA,0.35,NA,NA,NA,9.4,15.87,0
03-07-2017 00:00,04-07-2017 00:00,IHBAS,0.87,193.31,31.87,68.03,297.27,948.94,NA,43.92,12.5,11.36,NA,1.11,NA,NA,NA,8.91,14.11,0
04-07-2017 00:00,05-07-2017 00:00,IHBAS,1.14,253.8,35.74,57.7,468.28,992.11,NA,67.57,13.89,11.42,NA,1.41,NA,NA,NA,10.24,6.47,0
06-07-2017 00:00,07-07-2017 00:00,IHBAS,0.85,111.87,33.79,70.68,217.56,992.83,NA,72.02,19.89,30.02,NA,0.34,NA,NA,NA,21.75,13.87,437.18
07-07-2017 00:00,08-07-2017 00:00,IHBAS,0.9,141.31,31.37,88.58,317.42,998.55,NA,35.76,21.16,23.26,NA,0.47,NA,NA,NA,28.96,9.88,702.07
08-07-2017 00:00,09-07-2017 00:00,IHBAS,0.94,216.31,33.94,76.35,249.61,980.96,NA,46.77,23.78,21.73,NA,0.53,NA,NA,NA,28.35,11.4,780.68
09-07-2017 00:00,10-07-2017 00:00,IHBAS,1.02,214.93,35.93,62.83,261.16,980.7,NA,54.6,37.17,28.02,NA,0.59,NA,NA,NA,23.96,11.62,649.5
10-07-2017 00:00,11-07-2017 00:00,IHBAS,1.05,218.63,35.41,64.46,243.24,974.16,NA,25.59,24.44,22.98,NA,0.41,NA,NA,NA,27.24,11.15,374.48
11-07-2017 00:00,12-07-2017 00:00,IHBAS,1.05,143.91,29.41,82.47,126.79,936.55,NA,18,26.89,29.91,NA,0.5,NA,NA,NA,24.25,8.39,603.95
12-07-2017 00:00,13-07-2017 00:00,IHBAS,1.02,108.02,30.8,91.74,127.95,995.72,NA,14.22,24.45,29.95,NA,0.37,NA,NA,NA,26.91,12.22,39.73
13-07-2017 00:00,14-07-2017 00:00,IHBAS,0.99,89.87,32.53,77.92,204.43,994.77,NA,13.44,23.09,25.02,NA,0.32,NA,NA,NA,27.94,20.99,234.81
14-07-2017 00:00,15-07-2017 00:00,IHBAS,0.98,75.39,33.11,81.17,240.95,994,NA,20.83,19.13,23.72,NA,0.42,NA,NA,NA,30.4,96.97,477.54
16-07-2017 00:00,17-07-2017 00:00,IHBAS,0.99,80.47,33.4,85.16,168.28,993.26,NA,26.8,20.45,24.77,NA,0.49,NA,NA,NA,28.72,188.91,0
17-07-2017 00:00,18-07-2017 00:00,IHBAS,0.95,84.47,31.31,93.88,70.74,980.57,NA,47.55,23.07,24.82,NA,0.74,NA,NA,NA,27.47,13.52,78.68
18-07-2017 00:00,19-07-2017 00:00,IHBAS,0.94,91.93,34.65,72.76,303.53,993.86,NA,21.62,20.33,30.49,NA,0.92,NA,NA,NA,32.58,38.03,245.98
19-07-2017 00:00,20-07-2017 00:00,IHBAS,0.89,98.61,35.2,77.33,253.44,992.03,NA,31.87,26.34,27.79,NA,0.7,NA,NA,NA,26.91,8.81,448.79
20-07-2017 00:00,21-07-2017 00:00,IHBAS,0.94,73.52,31.34,82.65,132.6,976.11,NA,25.89,18.71,22.37,NA,0.76,NA,NA,NA,25.61,12.81,437.2
21-07-2017 00:00,22-07-2017 00:00,IHBAS,0.9,48.78,27.83,87,5.33,892.24,NA,38.42,6.43,13.03,NA,0.47,NA,NA,NA,31.37,12.93,663.18
22-07-2017 00:00,23-07-2017 00:00,IHBAS,1,105.94,32.23,83.67,173.55,992.62,NA,45.86,15.39,50.39,NA,0.68,NA,NA,NA,27.36,18.18,579.11
23-07-2017 00:00,24-07-2017 00:00,IHBAS,0.98,92.97,29.84,90.52,61.39,975.07,NA,64.59,11.73,37.99,NA,0.73,NA,NA,NA,28.81,12.66,612.05
24-07-2017 00:00,25-07-2017 00:00,IHBAS,1.02,113.25,31.03,84.21,114.37,980.98,NA,42.34,11.01,40.13,NA,0.59,NA,NA,NA,28.85,11.04,571.11
25-07-2017 00:00,26-07-2017 00:00,IHBAS,0.96,98.88,29.88,84.03,107.83,956.2,NA,52.18,12.3,41.39,NA,0.44,NA,NA,NA,27.79,12.8,523.33
26-07-2017 00:00,27-07-2017 00:00,IHBAS,0.92,91.32,31.16,76.97,117.13,961.04,NA,45.98,13.15,32.92,NA,0.8,NA,NA,NA,28.02,11.63,602.58
27-07-2017 00:00,28-07-2017 00:00,IHBAS,0.98,92.51,33.55,75.78,145.45,1004.83,NA,39.34,14.86,41.34,NA,0.83,NA,NA,NA,32.07,10.97,287.53
28-07-2017 00:00,29-07-2017 00:00,IHBAS,0.97,68.96,32.01,86.95,46.83,1001.28,NA,63.06,16.23,42.83,NA,0.87,NA,NA,NA,20.32,12.14,659.44
31-07-2017 00:00,01-08-2017 00:00,IHBAS,0.87,150.02,29.79,94.71,50.77,1001.61,NA,53.08,17.15,54.33,NA,1.12,NA,NA,NA,15.85,8.34,568.3
01-08-2017 00:00,02-08-2017 00:00,IHBAS,1.03,249.75,29.88,65.46,69.63,970.81,NA,50.52,14.24,49.61,NA,0.95,NA,NA,NA,14.94,7.42,532.12
02-08-2017 00:00,03-08-2017 00:00,IHBAS,0.97,263.87,30.17,49.96,75.6,961.09,NA,40.13,13.2,72.25,NA,0.68,NA,NA,NA,13.31,7.79,620.43
03-08-2017 00:00,04-08-2017 00:00,IHBAS,0.86,199.24,26.43,46.29,111.71,768.31,NA,43.31,3.08,41.62,NA,0.57,NA,NA,NA,19.47,7.46,357.81
04-08-2017 00:00,05-08-2017 00:00,IHBAS,1.05,181.83,32.13,85.97,68.79,992.48,NA,62.02,10.14,62.44,NA,0.67,NA,NA,NA,25.79,9.35,595.86
05-08-2017 00:00,06-08-2017 00:00,IHBAS,1.01,229.66,31.89,79.24,59.69,993.95,NA,49.6,10.75,70.74,NA,0.63,NA,NA,NA,24.55,9.24,845.46
06-08-2017 00:00,07-08-2017 00:00,IHBAS,0.8,150.14,25.83,32.46,9.64,768.97,NA,64.5,9.04,60.73,NA,0.63,NA,NA,NA,21.91,7.36,305.88
07-08-2017 00:00,08-08-2017 00:00,IHBAS,0.9,49.9,31.83,NA,233.88,998.21,NA,78.29,17.88,73.68,NA,0.77,NA,NA,NA,25.32,4.96,766.93
08-08-2017 00:00,09-08-2017 00:00,IHBAS,0.84,69.89,33.26,81.83,335.87,1004.84,NA,41.81,18.22,67.6,NA,0.28,NA,NA,NA,24.31,9.01,472.25
09-08-2017 00:00,10-08-2017 00:00,IHBAS,0.92,190.45,32.4,85.51,130.07,1001.21,NA,1160.56,43.44,176.31,NA,0.76,NA,NA,NA,20.25,9.17,1172.85
10-08-2017 00:00,11-08-2017 00:00,IHBAS,1.01,249.89,32.71,65.8,127.03,971.61,NA,450.82,17.87,56.57,NA,0.59,NA,NA,NA,12.12,9.2,947.74
11-08-2017 00:00,12-08-2017 00:00,IHBAS,1.15,246.9,33.92,50.56,156.74,982.35,NA,29.42,14.62,56.54,NA,0.53,NA,NA,NA,26.92,7.58,558.12
12-08-2017 00:00,13-08-2017 00:00,IHBAS,1.19,248.18,33.32,46.2,129.53,975.02,NA,23.34,15.14,51.64,NA,0.49,NA,NA,NA,34.9,13.84,805.06
13-08-2017 00:00,14-08-2017 00:00,IHBAS,1.18,242.53,30.48,62.35,90.17,962.04,NA,31.66,14.32,49.05,NA,0.55,NA,NA,NA,24.76,5.73,855.24
14-08-2017 00:00,15-08-2017 00:00,IHBAS,0.96,256.33,34.44,38.28,330.8,1001.32,NA,35.27,13.9,46.35,NA,0.42,NA,NA,NA,23.19,5.72,699.76
15-08-2017 00:00,16-08-2017 00:00,IHBAS,1.03,282.19,35.45,36.74,203.93,997.24,NA,49.46,35.08,56.6,NA,0.47,NA,NA,NA,21.41,9.13,508.22
16-08-2017 00:00,17-08-2017 00:00,IHBAS,1.09,277.47,34.46,38.81,146.12,996.02,NA,44.86,35.11,56.63,NA,0.67,NA,NA,NA,21.4,8.58,762.66
17-08-2017 00:00,18-08-2017 00:00,IHBAS,1.07,199.04,35.99,34.16,188.9,997.63,NA,63.72,1.95,22.56,NA,0.6,NA,NA,NA,19.78,12.75,964.71
18-08-2017 00:00,19-08-2017 00:00,IHBAS,0.99,230.62,33.22,35.3,163.92,943.66,NA,53.75,27.64,29.6,NA,0.6,NA,NA,NA,22.86,15.99,943.12
19-08-2017 00:00,20-08-2017 00:00,IHBAS,1.01,88.75,30.05,89.97,39.89,999.29,NA,33.79,41.87,31.48,NA,0.57,NA,NA,NA,21.04,13.8,1080.86
20-08-2017 00:00,21-08-2017 00:00,IHBAS,0.99,110.32,32.29,62.88,102.5,978.73,NA,25.09,40.37,30.99,NA,0.65,NA,NA,NA,17.83,20.43,797.63
21-08-2017 00:00,22-08-2017 00:00,IHBAS,1.07,128.4,26.46,59.47,154.76,815.91,NA,25.78,32.67,25.29,NA,0.36,NA,NA,NA,12.93,10.96,809.72
22-08-2017 00:00,23-08-2017 00:00,IHBAS,0.99,90.27,31.94,75.88,42.05,997.71,NA,46.31,43.84,100.61,NA,0.63,NA,NA,NA,46.48,6.09,862.39
23-08-2017 00:00,24-08-2017 00:00,IHBAS,0.93,108.44,30.8,79.91,70.33,998.88,NA,38.63,193.38,229.46,NA,0.7,NA,NA,NA,190.09,10.85,1069.59
24-08-2017 00:00,25-08-2017 00:00,IHBAS,0.94,119.65,31.62,62.17,83.18,998.05,NA,58.41,14.61,23.27,NA,0.81,NA,NA,NA,39.48,13.74,1435.41
25-08-2017 00:00,26-08-2017 00:00,IHBAS,0.93,114.63,32.23,54.88,102.2,974.59,NA,53.78,19.35,42.04,NA,0.67,NA,NA,NA,30.87,17.81,535.69
26-08-2017 00:00,27-08-2017 00:00,IHBAS,0.96,55.18,30.19,73.93,28.13,996.3,NA,42.09,7.99,20.21,NA,0.67,NA,NA,NA,26.35,28.39,838.9
28-08-2017 00:00,29-08-2017 00:00,IHBAS,0.96,69.98,32.01,47.81,103.61,997.98,NA,77.1,9.33,21.59,NA,0.84,NA,NA,NA,32.13,7.73,633.23
29-08-2017 00:00,30-08-2017 00:00,IHBAS,1,91.61,32.65,52.81,156.18,996.58,NA,40.92,21.47,14.59,NA,0.71,NA,NA,NA,28.7,12.9,785.12
30-08-2017 00:00,31-08-2017 00:00,IHBAS,0.95,94.37,30.71,55.59,113.91,949.08,NA,44.26,9.33,39.06,NA,0.66,NA,NA,NA,26.55,17.88,821.08
01-09-2017 00:00,02-09-2017 00:00,IHBAS,1.09,203.27,31.64,57.36,196.75,995.29,NA,35.73,15.25,15.29,NA,0.51,NA,NA,NA,35.87,2.43,404.02
02-09-2017 00:00,03-09-2017 00:00,IHBAS,1.03,208.97,29.34,75.18,50.16,995.02,NA,34.45,19.36,15.22,NA,0.9,NA,NA,NA,28.87,4.29,1001.27
03-09-2017 00:00,04-09-2017 00:00,IHBAS,1.01,236.02,31.84,55.17,150.62,995.35,NA,54.23,15.23,15.22,NA,0.93,NA,NA,NA,29.6,4.03,893.49
